Community,Person ID,Person Name,Private?,Deleted?,Friends Count,Friends_IDS,Delta Friends,Followers Count,Statuses Count,# Tweets,Delta Tweets,# Retweets stored in DB,# Retweets reported by Twitter,Delta Retweets
racing,27955,NelsonPiquet,false,false,236,236,0,276225,6216,3224,-24,14346,7876.0,6470.0
racing,27911,RCRracing,false,false,3221,3221,0,26868,4291,3206,-6,5688,3934.0,1754.0
racing,27839,colinbraun,false,false,9541,9541,0,14770,12123,3216,-16,484,315.0,169.0
racing,36555,MarioAndretti,false,false,218,218,0,33637,502,551,-49,13080,6937.0,6143.0
racing,27930,NASCAR_Trucks,false,false,112,112,0,31150,8319,3211,-11,9668,4360.0,5308.0
racing,27940,RutledgeWood,false,false,234,234,0,65908,15171,3222,-22,2523,1983.0,540.0
racing,27805,NASCAR_TNT,false,false,60,60,0,43326,3341,3244,-44,1430,1090.0,340.0
racing,27932,scottdixon9,false,false,170,170,0,22070,1510,1551,-41,250699,2577.0,248122.0
racing,36556,simdesilvestro,false,false,63,63,0,16555,757,789,-32,1866,1282.0,584.0
racing,27943,JamieLittleESPN,false,false,124,124,0,35588,3138,3225,-87,53658,6833.0,46825.0
racing,36557,BSenna,false,false,54,54,0,367745,1137,1186,-49,20969,13566.0,7403.0
racing,27811,NASCARSays,false,false,85,85,0,26629,7980,3199,1,536,458.0,78.0
racing,27960,StewartHaasRcng,false,false,102,102,0,63325,10425,3245,-45,25592,15526.0,10066.0
racing,27957,tagliani,false,false,278,278,0,37210,2371,2782,-411,2094,1342.0,752.0
racing,27949,DaleJr,false,false,0,0,0,113544,0,0,0,0,0.0,0.0
racing,27928,DISupdates,false,false,530,530,0,39475,4163,3068,132,11121,7201.0,3920.0
racing,27929,kristavoda,false,false,336,336,0,38908,4640,3228,-28,164946,2706.0,162240.0
racing,27846,VisionRacing,false,false,2745,2745,0,6136,6851,3200,0,1259,1019.0,240.0
racing,36559,almsnotes,false,false,162,162,0,11031,7392,3204,-4,6624,5469.0,1155.0
racing,27959,skiprec,false,false,337,337,0,12284,3761,3215,-15,24877,1296.0,23581.0
racing,36560,InsideFerrari,false,false,13,13,0,242635,9164,3207,-7,63478,47368.0,16110.0
racing,36562,H_Kovalainen,false,false,36,36,0,135747,2282,2324,-42,31631,17854.0,13777.0
racing,27821,RPMotorsports,false,false,30,30,0,15134,9007,3233,-33,5147,2010.0,3137.0
racing,36561,MercedesAMGF1,false,false,327,327,0,115414,6774,3232,-32,30890,19805.0,11085.0
racing,36563,AussieGrit,false,false,68,68,0,298381,1052,1099,-47,144131,17661.0,126470.0
racing,36564,Crockerin,false,false,397,397,0,11311,3949,3211,-11,245172,1115.0,244057.0
racing,27947,MissSprintCup,false,false,278,278,0,39118,7664,3205,-5,6809,5334.0,1475.0
racing,27868,highcroftracing,false,false,4929,4929,0,5143,2684,2704,-20,2403,2162.0,241.0
racing,27863,BHA,false,false,1520,1520,0,7871,1622,1799,-177,2374,1508.0,866.0
racing,27927,TXMotorSpeedway,false,false,392,392,0,19091,4773,3200,0,11951,2726.0,9225.0
racing,27931,dotFernando,false,false,5,5,0,5536,2013,2006,7,990,235.0,755.0
racing,36565,EJVISO,false,false,560,560,0,17372,3765,3221,-21,4651,1954.0,2697.0
racing,27941,David_Ragan,false,false,97,97,0,40865,997,1070,-73,16313,1808.0,14505.0
racing,36566,IndyCarPR,false,false,215,215,0,11649,4649,3206,-6,8905,3634.0,5271.0
racing,27937,BMSupdates,false,false,1632,1632,0,25199,7046,3238,-38,15739,5452.0,10287.0
racing,39130,autosportnews,false,false,3496,3496,0,70001,12774,3222,-22,23890,19884.0,4006.0
racing,27952,AllenBestwick,false,false,337,337,0,20581,2369,2406,-37,5652,1360.0,4292.0
racing,39131,Hinchtown,false,false,245,245,0,20036,6306,3235,-35,21842,4495.0,17347.0
author,11187,neilhimself,false,false,681,681,0,1695289,36281,6826,-3626,190833,46865.0,143968.0
author,1473,jenniferweiner,false,false,794,794,0,41849,7538,3205,-5,15363,9907.0,5456.0
author,32728,MargaretAtwood,false,false,371,371,0,314300,8739,3417,-217,128259,15233.0,113026.0
author,34196,susanorlean,false,false,1123,1123,0,216690,18382,3364,-164,18154,6110.0,12044.0
author,37806,megcabot,false,false,76918,87555,-10637,107084,2565,2635,-70,28086,16277.0,11809.0
author,34230,jonfmerz,false,false,49374,51003,-1629,49710,13560,3206,-6,2851,2377.0,474.0
author,37511,jk_rowling,false,false,0,0,0,1088396,10,12,-2,57087,925.0,56162.0
author,34201,caitkitt,false,false,209,209,0,120119,12925,3240,-40,7364,2336.0,5028.0
author,32733,Derek_Haines,false,false,19302,19871,-569,33431,41483,3450,-250,2116,2056.0,60.0
author,34125,paulocoelho,false,false,90,91,-1,3794371,14698,3306,-106,2122596,119578.0,2003018.0
author,34240,hollyblack,false,false,468,468,0,23054,9644,3204,-4,35580,2254.0,33326.0
author,37807,doctorow,false,false,746,746,0,230576,13319,3209,-9,115683,14464.0,101219.0
author,10104,GrammarGirl,false,false,2953,2953,0,192914,13233,3591,-391,17623,11642.0,5981.0
author,37808,maureenjohnson,false,false,402,402,0,53506,41667,3215,-15,132079,16023.0,116056.0
author,37809,ScottWesterfeld,false,false,516,516,0,23622,7970,1844,1356,16262,3389.0,12873.0
author,37810,LukeRomyn,false,false,169265,184128,-14863,175629,73154,3240,-40,8040,6558.0,1482.0
author,37811,KelleyArmstrong,false,false,12,12,0,19404,1655,1734,-79,7599,3889.0,3710.0
author,37812,RichelleMead,false,false,125,125,0,42815,10437,2082,1118,17223,5246.0,11977.0
author,37814,sarahdessen,false,false,91,91,0,183260,10349,3196,4,111134,9013.0,102121.0
author,37813,cassieclare,false,false,299,299,0,58844,42553,3000,200,16882,14302.0,2580.0
author,7009,JohnCMaxwell,false,false,342170,419130,-76960,372689,2790,2945,-155,369130,88202.0,280928.0
author,32674,JoeFinder,false,false,6036,6036,0,12704,12632,3203,-3,10680,1889.0,8791.0
author,37816,libbabray,false,false,447,447,0,19701,6290,2793,407,44219,3177.0,41042.0
author,37815,judyblume,false,false,262,262,0,59642,2026,2255,-229,40347,7970.0,32377.0
author,34251,lisa_mcmann,false,false,740,740,0,9304,12847,3249,-49,1691,1221.0,470.0
author,34247,HarlanCoben,false,false,386,386,0,26034,5539,3231,-31,14121,4487.0,9634.0
author,34243,aswinn,false,false,515,515,0,15652,15644,3748,-548,19560,1242.0,18318.0
author,34239,jamesrollins,false,false,4514,4514,0,16902,4943,3240,-40,2545,1691.0,854.0
author,27488,DeepakChopra,false,false,2685,2685,0,833535,23565,4499,-1299,567444,156580.0,410864.0
author,37817,jodipicoult,false,false,96,96,0,46972,4047,3204,-4,146138,4650.0,141488.0
author,34242,RebeccaSkloot,false,false,1038,1038,0,22554,8214,3230,-30,13314,6539.0,6775.0
author,10129,AndyAndrews,false,false,105,105,0,43642,2566,2704,-138,8919,4503.0,4416.0
author,34245,Bookwalter,false,false,13627,14064,-437,12458,8875,3192,8,2282,1140.0,1142.0
author,34255,JustineLavaworm,false,false,676,676,0,5559,6347,3219,-19,34968,1553.0,33415.0
author,1471,ceebee308,false,false,232576,261714,-29138,243356,134299,3195,5,2744,2039.0,705.0
author,34244,BrianRathbone,false,false,22197,25480,-3283,21783,5565,3675,-475,4617,1886.0,2731.0
author,11631,eleesha,false,false,152936,160125,-7189,154947,71721,3209,-9,4471,4287.0,184.0
author,10222,donaldmiller,false,false,460,460,0,91696,6904,3375,-175,94010,25289.0,68721.0
author,34241,JeremyCShipp,false,false,12603,13278,-675,14253,39776,3188,12,9568,4815.0,4753.0
author,37818,melissa_marr,false,false,312,312,0,17193,12323,3192,8,28255,2694.0,25561.0
author,34252,elockhart,false,false,159,159,0,7593,4133,3236,-36,1600,1298.0,302.0
author,34246,beltonwriter,false,false,21031,22466,-1435,21119,31847,3710,-510,376,229.0,147.0
author,37819,rachelcaine,false,false,478,478,0,16354,9924,3243,-43,24475,844.0,23631.0
author,34203,LisaCollierCool,false,false,80102,77415,2687,77664,4733,3214,-14,2424,1182.0,1242.0
author,37820,LKHamilton,false,false,55,55,0,32596,17843,3196,4,163267,2875.0,160392.0
author,34248,jasonpinter,false,false,445,445,0,8191,10002,3427,-227,13147,5878.0,7269.0
author,34225,jonathanfields,false,false,16516,16510,6,35841,25233,3216,-16,4226,3911.0,315.0
author,34216,JesusNeedsNewPR,false,false,45043,46094,-1051,45550,27153,3203,-3,12862,1711.0,11151.0
author,11670,LynnSerafinn,false,false,28711,31515,-2804,28364,22458,3213,-13,857,553.0,304.0
author,37821,AnneRiceAuthor,false,false,90,90,0,38345,6565,3204,-4,9502,7476.0,2026.0
author,34249,jakonrath,false,false,19,19,0,8761,1737,1778,-41,5900,3428.0,2472.0
author,10116,JeanetteJoy,false,false,89950,89092,858,116965,74294,3206,-6,12782,1204.0,11578.0
author,37823,carrieryan,false,false,612,612,0,9447,7678,3216,-16,31084,1488.0,29596.0
author,34256,YasmineGalenorn,false,false,194,194,0,4535,71293,3190,10,19186,874.0,18312.0
author,34259,sarahockler,false,false,5238,5238,0,6249,9106,3214,-14,3403,804.0,2599.0
author,37822,halseanderson,false,false,101,101,0,14187,10742,3219,-19,153318,907.0,152411.0
author,24901,toniandrews,false,false,19808,19736,72,18340,7135,3212,-12,963,581.0,382.0
author,34199,arjunbasu,false,false,735,735,0,146975,6006,3231,-31,48640,28441.0,20199.0
author,34257,MichelleRowen,false,false,165,165,0,5036,15271,3198,2,129306,983.0,128323.0
author,7501,WarrenWhitlock,false,false,68319,79538,-11219,104639,75390,3200,0,4814,4271.0,543.0
author,34206,tomupton33,false,false,66793,61431,5362,61528,5222,3217,-17,307676,3786.0,303890.0
author,37824,EllenMeister,false,false,9483,9483,0,10112,3725,3242,-42,5216,1800.0,3416.0
author,37520,chuckpalahniuk,false,false,50,50,0,408203,1983,2082,-99,28791,18268.0,10523.0
author,37825,AlysonNoel,false,false,394,394,0,20708,11180,3221,-21,3047,2007.0,1040.0
author,34275,sarazarr,false,false,878,878,0,6587,17050,3236,-36,7690,682.0,7008.0
author,4100,victoriastrauss,false,false,754,754,0,7443,6126,3199,1,4564,4208.0,356.0
author,37826,lilithsaintcrow,false,false,242,242,0,7142,27813,3224,-24,31282,1599.0,29683.0
author,36522,joe_hill,false,false,508,508,0,139713,14528,3688,-488,98569,16031.0,82538.0
author,34269,dduane,false,false,1375,1375,0,10202,11080,1399,1801,27955,1465.0,26490.0
author,34254,Caroline_S,false,false,3890,3890,0,7969,25868,3203,-3,1903,390.0,1513.0
author,24869,jsmithready,false,false,1022,1022,0,6916,29290,4518,-1318,2243,1750.0,493.0
author,34262,JulieKlam,false,false,897,897,0,6309,23273,3646,-446,33901,672.0,33229.0
author,34272,heatherbrewer,false,false,279,279,0,6660,19333,3192,8,244038,797.0,243241.0
author,34250,benmezrich,false,false,12690,12949,-259,13674,5509,3225,-25,13269,1939.0,11330.0
author,37507,GreatDismal,false,false,108,108,0,75924,21054,3392,-192,327754,12566.0,315188.0
author,37827,rachelkvincent,false,false,74,74,0,8366,16873,3985,-785,4381,1415.0,2966.0
author,37828,mstiefvater,false,false,160,160,0,18734,15004,1800,1400,3668,1184.0,2484.0
author,37829,DonovanCreed,false,false,28795,28694,101,28626,4757,3197,3,1765,1302.0,463.0
author,27535,cmpriest,false,false,164,164,0,8603,16710,3242,-42,7448,1587.0,5861.0
author,34258,SarahMlynowski,false,false,376,376,0,3814,2602,2595,7,27363,576.0,26787.0
author,34218,Sirjohn_writer,false,false,40360,38741,1619,39256,16200,3237,-37,6464,1248.0,5216.0
author,34228,AuthorNarea,false,false,19209,18112,1097,29470,11286,3216,-16,16548,304.0,16244.0
author,34260,Georgia_McBride,false,false,4073,4074,-1,5471,39084,2560,640,5792,537.0,5255.0
author,34274,matociquala,false,false,344,344,0,4906,25616,3235,-35,8085,2181.0,5904.0
author,34283,barrylyga,false,false,90,90,0,3527,5385,3214,-14,41340,1034.0,40306.0
author,34261,jay_lake,false,false,742,742,0,7434,19140,3232,-32,11768,601.0,11167.0
author,34279,TheAuthorGuy,false,false,87,87,0,20522,3745,3222,-22,50227,14920.0,35307.0
author,34197,PastorMark,false,false,4528,4528,0,226176,5176,3199,1,289625,109526.0,180099.0
author,37830,tferriss,false,false,345,345,0,317953,3021,3118,-97,66615,42898.0,23717.0
author,34273,teralynnchilds,false,false,160,160,0,3959,13300,3236,-36,26017,175.0,25842.0
author,34268,jamieharrington,false,false,4440,4440,0,10404,34839,3207,-7,1394,398.0,996.0
author,34276,TheKJA,false,false,286,286,0,5043,3456,3210,-10,2738,1795.0,943.0
author,34263,ThereseWalsh,false,false,4174,4174,0,4640,10516,3222,-22,17139,1400.0,15739.0
author,34266,AlanBaxter,false,false,1648,1648,0,5796,30270,3211,-11,12220,434.0,11786.0
author,39585,becfitzpatrick,false,false,232,232,0,29390,6729,3227,-27,21974,10421.0,11553.0
author,10143,Debbie_Ford,false,false,114,114,0,42728,6695,3219,-19,51456,43552.0,7904.0
author,39586,CynLeitichSmith,false,false,9187,9187,0,9250,8552,3215,-15,7875,1508.0,6367.0
author,39587,kamigarcia,false,false,611,611,0,10873,33172,3245,-45,40999,1853.0,39146.0
author,34271,melissacwalker,false,false,1725,1725,0,4494,9287,3201,-1,48509,862.0,47647.0
author,1572,RobCornellBooks,false,false,21353,21151,202,26533,4152,3201,-1,22193,1832.0,20361.0
author,39649,kierstenwhite,false,false,319,319,0,11061,32123,3216,-16,11953,1982.0,9971.0
politics_news,7813,cnnbrk,false,false,65,65,0,6752630,15925,4389,-1189,897041,204457.0,692584.0
politics_news,7840,BreakingNews,false,false,524,524,0,3775390,66030,4494,-1294,776332,293544.0,482788.0
politics_news,7763,whitehouse,false,false,154,154,0,2766973,5583,3872,-672,427885,117794.0,310091.0
politics_news,7860,TIME,false,false,451,451,0,3304060,36476,3200,0,306463,165737.0,140726.0
politics_news,7859,CNN,false,false,627,627,0,3955919,24030,3200,0,477574,103849.0,373725.0
politics_news,7797,HuffingtonPost,false,false,4822,4822,0,1680544,86446,16045,-12845,745454,421046.0,324408.0
politics_news,7767,nprpolitics,false,false,108554,108043,511,1792867,18883,3205,-5,45146,33479.0,11667.0
politics_news,7861,BBCBreaking,false,false,2,2,0,2820217,5291,3198,2,534492,220456.0,314036.0
politics_news,7862,Reuters,false,false,834,834,0,1578635,54722,3200,0,179521,119801.0,59720.0
politics_news,7805,andersoncooper,false,false,69,69,0,2279096,12599,3391,-191,367663,130437.0,237226.0
politics_news,7764,politico,false,false,271,271,0,316109,23953,3203,-3,63492,49863.0,13629.0
politics_news,7849,nprnews,false,false,76869,76527,342,899615,38585,4163,-963,133663,99027.0,34636.0
politics_news,7806,FoxNews,false,false,235,235,0,1405136,151084,3202,-2,266809,88770.0,178039.0
politics_news,7769,thehill,false,false,220319,220556,-237,246158,22906,3200,0,26154,21559.0,4595.0
politics_news,7864,CBSNews,false,false,182,182,0,1986923,28178,3196,4,97716,60108.0,37608.0
politics_news,7866,Newsweek,false,false,63043,62809,234,1582263,11644,3657,-457,67442,23925.0,43517.0
politics_news,7772,HuffPostPol,false,false,9070,9070,0,185159,148891,3199,1,43299,25603.0,17696.0
politics_news,7865,BBCWorld,false,false,58,58,0,1694688,109135,3200,0,179319,100681.0,78638.0
politics_news,7773,PressSec,false,false,140,140,0,284298,605,606,-1,40979,20086.0,20893.0
politics_news,7765,SarahPalinUSA,false,false,118,118,0,752904,1094,1100,-6,164356,65013.0,99343.0
politics_news,7766,KarlRove,false,false,235645,151951,83694,315288,4339,3200,0,56085,45835.0,10250.0
politics_news,7786,Drudge_Report,false,false,2,2,0,295292,64710,3206,-6,67772,56773.0,10999.0
politics_news,7768,newtgingrich,false,false,448,448,0,1447465,3412,1712,1488,131002,49383.0,81619.0
politics_news,7867,ABC,false,false,526,526,0,1648542,40996,3200,0,81838,57456.0,24382.0
politics_news,4746,SkyNewsBreak,false,false,5,5,0,491908,12056,3200,0,265442,136814.0,128628.0
politics_news,7771,SenJohnMcCain,false,false,266,266,0,1740604,3177,3199,-22,73909,41420.0,32489.0
politics_news,7868,AP,false,false,6917,6917,0,851263,21093,3199,1,246145,152534.0,93611.0
politics_news,7781,rollcall,false,false,129,129,0,101070,17096,3198,2,14221,9858.0,4363.0
politics_news,7788,cspan,false,false,7037,7037,0,207245,7411,3199,1,22721,16312.0,6409.0
politics_news,7774,SpeakerBoehner,false,false,13909,13847,62,285591,7825,3200,0,122080,81389.0,40691.0
politics_news,7869,Nightline,false,false,93,93,0,1438461,5957,3199,1,41887,10429.0,31458.0
politics_news,7775,GovMikeHuckabee,false,false,393,393,0,195730,1984,1997,-13,27123,18417.0,8706.0
politics_news,7776,glennbeck,false,false,34,34,0,461536,1604,1601,3,54406,26372.0,28034.0
politics_news,7777,RasmussenPoll,false,false,24,24,0,173038,6554,3200,0,67151,59317.0,7834.0
politics_news,6238,michellemalkin,false,false,3357,3357,0,241340,18357,3200,0,79568,64597.0,14971.0
politics_news,7855,thedailybeast,false,false,648,648,0,279005,33822,3225,-25,59779,32243.0,27536.0
politics_news,7872,ENews,false,false,91319,90818,501,892685,8383,3200,0,199087,70177.0,128910.0
politics_news,7783,rollcallpols,false,false,420,420,0,84875,30533,3199,1,9880,4135.0,5745.0
politics_news,7784,johnboehner,false,false,15956,15862,94,176402,2779,2804,-25,58032,43681.0,14351.0
politics_news,7801,Number10gov,false,false,380268,378068,2200,1943502,3304,3547,-347,98753,33135.0,65618.0
politics_news,7889,Slate,false,false,304,304,0,328606,22584,3200,0,67047,54322.0,12725.0
politics_news,7785,JimDeMint,false,false,28939,28792,147,121409,1252,1252,0,36792,24628.0,12164.0
politics_news,7871,GMA,false,false,1046,1046,0,1787572,24713,3200,0,54647,39276.0,15371.0
politics_news,7807,PoliticalTicker,false,false,21,21,0,115356,38212,3199,1,25604,20568.0,5036.0
politics_news,7792,Heritage,false,false,125098,126245,-1147,174430,16522,3198,2,56768,44972.0,11796.0
politics_news,7789,Schwarzenegger,false,false,107332,106782,550,2326994,1563,1567,-4,89243,35684.0,53559.0
politics_news,7905,wolfblitzercnn,false,false,504,504,0,512441,3204,3290,-90,43128,26450.0,16678.0
politics_news,7875,eonline,false,false,121415,120814,601,4222201,46108,5869,-2669,948601,254373.0,694228.0
politics_news,7791,SenateFloor,false,false,15,15,0,216733,2646,2699,-53,6152,5082.0,1070.0
politics_news,7876,todayshow,false,false,7160,7160,0,1109159,12794,3200,0,75333,44024.0,31309.0
politics_news,7921,jdickerson,false,false,616,616,0,1376708,9173,3199,1,30360,21837.0,8523.0
politics_news,7811,JoeNBC,false,false,400,400,0,144883,14777,3187,13,85659,18731.0,66928.0
politics_news,7796,TheFix,false,false,1163,1163,0,111817,20048,3200,0,42456,36492.0,5964.0
politics_news,39170,Salon,false,false,2374,2374,0,182681,16807,3222,-22,50783,27608.0,23175.0
politics_news,7795,seanhannity,false,false,308,308,0,283554,10242,3182,18,8811,2685.0,6126.0
politics_news,7799,HouseFloor,false,false,21,21,0,209122,27802,3199,1,3981,3137.0,844.0
politics_news,7877,AJEnglish,false,false,158,158,0,885746,55192,3197,3,94488,80495.0,13993.0
politics_news,7912,camanpour,false,false,32,32,0,278678,1846,1869,-23,60901,39292.0,21609.0
politics_news,7879,NBCNews,false,false,2337,2337,0,217696,9793,3199,1,74329,51155.0,23174.0
politics_news,7833,WestWingReport,false,false,861,861,0,107904,35880,6387,-3187,64254,24360.0,39894.0
politics_news,7803,fivethirtyeight,false,false,451,451,0,142127,6143,3198,2,192077,92037.0,100040.0
politics_news,7804,MicheleBachmann,false,false,17576,11558,6018,130605,927,942,-15,36439,21133.0,15306.0
politics_news,7881,BBCNews,false,false,74,74,0,624991,136429,3200,0,87734,41048.0,46686.0
politics_news,7883,gmanews,false,false,58,58,0,677442,65159,3192,8,26856,12227.0,14629.0
politics_news,7885,msnbc_breaking,false,false,19,19,0,136120,3094,3116,-22,29033,21613.0,7420.0
politics_news,7850,nytimespolitics,false,false,125,125,0,46883,27279,3200,0,6298,5422.0,876.0
politics_news,7848,StateDept,false,false,302,302,0,251513,16343,3197,3,78672,27806.0,50866.0
politics_news,7888,cnni,false,false,228,228,0,282938,44337,3199,1,60781,42572.0,18209.0
politics_news,7891,SkyNews,false,false,613,613,0,286729,55309,3200,0,37585,31297.0,6288.0
politics_news,7814,RepPaulRyan,false,false,1,1,0,107673,1081,1098,-17,49181,32065.0,17116.0
politics_news,7892,ABSCBNNews,false,false,1380,1380,0,382278,110898,3195,5,13841,7438.0,6403.0
politics_news,39169,meetthepress,false,false,44,44,0,74826,3658,3198,2,10197,5683.0,4514.0
politics_news,39179,FP_Magazine,false,false,271,271,0,205646,4720,3244,-44,65505,31151.0,34354.0
politics_news,7815,GavinNewsom,false,false,21530,21437,93,1288821,1256,1255,1,18393,11403.0,6990.0
politics_news,7816,CatoInstitute,false,false,123685,122775,910,125089,9950,3194,6,43333,17440.0,25893.0
politics_news,7893,NewsHour,false,false,181357,180327,1030,247322,30073,3199,1,25827,11968.0,13859.0
