Project,Community,Person_ID,Place_on_list,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,accounting,adrigonzo,50,1.22,0.58,0.64,58.0,64.0,0.735294117647,0.0126046982537,0.876923076923,0.45,0.29,0.16,0.480051020408,0.0434981348607,0.40625,9.11111111111,253.0,157.0,0.0769230769231,0.120879120879,80.0,41.0,84.0,57.0
584,accounting,TheTaxAdviser,23,0.53,0.49,0.04,49.0,4.0,0.510204081633,0.00962755479442,0.0816326530612,0.13,0.08,0.05,0.377871485944,0.00935784919157,0.3,3.61538461538,30.0,17.0,0.142857142857,0.010989010989,133.0,6.0,133.0,6.0
584,accounting,TheDullCPA,14,1.62,0.64,0.98,64.0,98.0,0.980392156863,0.011602854228,0.65306122449,0.34,0.13,0.21,0.519834254144,0.00274129140077,0.307692307692,2.44117647059,22.0,61.0,0.021978021978,0.021978021978,2.0,2.0,2.0,3.0
584,accounting,AccountingWEB,8,1.77,0.79,0.98,79.0,98.0,0.980392156863,0.0182120947781,0.80612244898,0.39,0.25,0.14,0.443820754717,0.01427749962,0.181818181818,2.82051282051,91.0,19.0,0.120879120879,0.010989010989,61.0,2.0,61.0,2.0
584,accounting,rogercpa,15,1.3,0.57,0.73,57.0,73.0,0.787401574803,0.011513787721,0.756756756757,0.34,0.07,0.27,0.522722222222,0.00260267148583,0.0967741935484,3.5,33.0,86.0,0.0879120879121,0.032967032967,21.0,4.0,21.0,4.0
584,accounting,cpamanagement,75,0.51,0.46,0.05,46.0,5.0,0.512820512821,0.00900915348883,0.108695652174,0.3,0.19,0.11,0.465792079208,0.00639023310205,0.363636363636,3.2,62.0,34.0,0.10989010989,0.0879120879121,48.0,51.0,48.0,62.0
584,accounting,cpanet,6,1.05,0.55,0.5,55.0,50.0,0.666666666667,0.010972444109,0.544117647059,0.5,0.1,0.4,0.570242424242,0.0028539548513,0.190476190476,4.94,27.0,220.0,0.0879120879121,0.0,48.0,0,49.0,0
584,accounting,MikeBlockCPA,90,0.58,0.28,0.3,28.0,30.0,0.588235294118,0.00568852669624,0.526315789474,0.11,0.08,0.03,0.366108949416,0.00703039334378,0.222222222222,8.45454545455,80.0,13.0,0.032967032967,0.010989010989,3.0,1.0,3.0,2.0
584,accounting,KurtThompsonCPA,44,1.02,0.34,0.68,34.0,68.0,0.757575757576,0.00666633977591,0.457142857143,0.12,0.03,0.09,0.443820754717,0.00195243252475,0.2,2.16666666667,8.0,18.0,0.0,0.021978021978,0,3.0,0,3.0
584,accounting,AICPANews,5,1.81,0.87,0.94,87.0,94.0,0.943396226415,0.0196061701831,0.865979381443,0.42,0.25,0.17,0.421928251121,0.00948620968125,0.166666666667,2.95238095238,75.0,49.0,0.318681318681,0.021978021978,292.0,2.0,292.0,2.0
584,accounting,GubinskyCPA,48,1.31,0.58,0.73,58.0,73.0,0.787401574803,0.0117640746001,0.617283950617,0.56,0.21,0.35,0.577239263804,0.00741798146266,0.365853658537,4.89285714286,71.0,203.0,0.153846153846,0.010989010989,31.0,1.0,32.0,1.0
584,accounting,CPA_Trendlines,1,1.36,0.82,0.54,82.0,54.0,0.684931506849,0.0192465814719,0.619047619048,0.67,0.54,0.13,0.458975609756,0.0459265037527,0.155172413793,10.4925373134,598.0,105.0,0.142857142857,0.406593406593,45.0,103.0,46.0,115.0
584,accounting,FICPA,20,1.26,0.6,0.66,60.0,66.0,0.746268656716,0.0123567133269,0.8,0.48,0.31,0.17,0.482512820513,0.0125571964057,0.263157894737,2.77083333333,96.0,37.0,0.131868131868,0.307692307692,57.0,69.0,57.0,72.0
584,accounting,bftcpa,16,1.33,0.62,0.71,62.0,71.0,0.77519379845,0.0121038779097,0.683544303797,0.48,0.23,0.25,0.505860215054,0.00983069391581,0.411764705882,3.77083333333,69.0,112.0,0.142857142857,0.175824175824,19.0,25.0,19.0,40.0
584,accounting,tomhood,37,1.61,0.76,0.85,76.0,85.0,0.869565217391,0.0159267856575,0.788888888889,0.69,0.4,0.29,0.528595505618,0.0372369502399,0.533333333333,9.33333333333,298.0,346.0,0.197802197802,0.373626373626,84.0,201.0,86.0,261.0
584,accounting,TrailheadCPA,29,0.92,0.37,0.55,37.0,55.0,0.689655172414,0.0071157966766,0.672727272727,0.38,0.12,0.26,0.54387283237,0.00657015408406,0.461538461538,7.31578947368,78.0,200.0,0.0769230769231,0.043956043956,9.0,7.0,9.0,8.0
