Name,Group1,Group2,Tie_number,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_volume_in,RT_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
TitleistonTour,golf,dance,1.0,1,0.452736318408,0.149253731343,0.303482587065,0.00142799688967,30.0,0,61.0,0,0.179104477612,0.0398009950249,0.139303482587,0.00257867027134,20.0,76.0,20.0,0,76.0,0,24.0,24.0,24.0,0,24.0,0
peterjkostis,golf,dance,1.0,1,0.393034825871,0.213930348259,0.179104477612,0.00107310422733,43.0,0,36.0,0,0.213930348259,0.0746268656716,0.139303482587,0.00426142991355,47.0,134.0,47.0,0,134.0,0,24.0,1.0,24.0,0,1.0,0
balletrusse,golf,dance,1.0,1,0.373134328358,0.149253731343,0.223880597015,0.0121215250111,30.0,0,45.0,0,0.0746268656716,0.0398009950249,0.0348258706468,0.000720487762837,26.0,38.0,26.0,0,38.0,0,45.0,23.0,45.0,0,23.0,0
juliannehough,golf,dance,1.0,1,0.0845771144279,0.0597014925373,0.0248756218905,6.6637605955e-05,12.0,0,5.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.0012663080594,12.0,23.0,12.0,0,23.0,0,3.0,77.0,3.0,0,77.0,0
cobragolf,golf,dance,1.0,1,0.427860696517,0.0845771144279,0.34328358209,0.00123717739569,17.0,0,69.0,0,0.114427860697,0.0398009950249,0.0746268656716,0.0022160240595,31.0,121.0,31.0,0,121.0,0,50.0,83.0,50.0,0,83.0,0
sjtookey,golf,dance,1.0,1,0.273631840796,0.119402985075,0.154228855721,0.000707604165775,24.0,0,31.0,0,0.233830845771,0.089552238806,0.144278606965,0.0104930532422,97.0,229.0,97.0,0,229.0,0,24.0,35.0,24.0,0,35.0,0
GolfweekMag,golf,dance,1.0,1,0.626865671642,0.189054726368,0.437810945274,0.00443168016166,38.0,0,88.0,0,0.189054726368,0.044776119403,0.144278606965,0.00431599881768,12.0,109.0,12.0,0,109.0,0,54.0,17.0,54.0,0,17.0,0
Dance_Teacher,golf,dance,1.0,1,0.353233830846,0.139303482587,0.213930348259,0.00576793060208,28.0,0,43.0,0,0.10447761194,0.0398009950249,0.0646766169154,0.00430824774651,10.0,26.0,10.0,0,26.0,0,104.0,39.0,104.0,0,39.0,0
scottishballet,golf,dance,1.0,1,0.293532338308,0.129353233831,0.164179104478,0.00474006487992,26.0,0,33.0,0,0.089552238806,0.0497512437811,0.0398009950249,0.000959784640463,33.0,49.0,33.0,0,49.0,0,14.0,5.0,14.0,0,5.0,0
Rambertdance,golf,dance,1.0,1,0.273631840796,0.109452736318,0.164179104478,0.00529900445321,22.0,0,33.0,0,0.0348258706468,0.00995024875622,0.0248756218905,2.84338714392e-05,5.0,13.0,5.0,0,13.0,0,6.0,21.0,6.0,0,21.0,0
LaceySchwimmer,golf,dance,1.0,1,0.1592039801,0.109452736318,0.0497512437811,0.000500467648359,22.0,0,10.0,0,0.0945273631841,0.0696517412935,0.0248756218905,0.000815685251715,152.0,14.0,152.0,0,14.0,0,4.0,89.0,4.0,0,89.0,0
ClevelandGolf,golf,dance,1.0,1,0.482587064677,0.144278606965,0.338308457711,0.00334275865909,29.0,0,68.0,0,0.10447761194,0.044776119403,0.0597014925373,0.00165881784398,23.0,77.0,23.0,0,77.0,0,21.0,61.0,21.0,0,61.0,0
LondonDance,golf,dance,1.0,1,0.1592039801,0.0995024875622,0.0597014925373,0.000117302093903,20.0,0,12.0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.0,14.0,1.0,14.0,0,1.0,0,11.0,1.0,11.0,0,1.0,0
pineappledance,golf,dance,1.0,1,0.119402985075,0.109452736318,0.00995024875622,0.000119474420845,22.0,0,2.0,0,0.00995024875622,0.00497512437811,0.00497512437811,8.84466556108e-06,1.0,1.0,1.0,0,1.0,0,1.0,40.0,1.0,0,40.0,0
danceadvantage,golf,dance,1.0,1,0.328358208955,0.114427860697,0.213930348259,0.00876104978396,23.0,0,43.0,0,0.134328358209,0.0547263681592,0.0796019900498,0.00443925606082,68.0,84.0,68.0,0,84.0,0,40.0,9.0,40.0,0,9.0,0
BostonBallet,golf,dance,1.0,1,0.228855721393,0.124378109453,0.10447761194,0.00109838529648,25.0,0,21.0,0,0.089552238806,0.0348258706468,0.0547263681592,0.00183126863868,22.0,14.0,22.0,0,14.0,0,28.0,30.0,28.0,0,30.0,0
rydercup,golf,dance,1.0,1,0.248756218905,0.119402985075,0.129353233831,0.000572842160299,24.0,0,26.0,0,0.0248756218905,0.0248756218905,0.0,0.0,8.0,0,8.0,0,0,0,20.0,1.0,20.0,0,1.0,0
golfgirl,golf,dance,1.0,1,0.542288557214,0.109452736318,0.432835820896,0.00194854207302,22.0,0,87.0,0,0.194029850746,0.0348258706468,0.1592039801,0.00339257956731,17.0,68.0,17.0,0,68.0,0,0,7.0,0,0,7.0,0
JhonattanVegas,golf,dance,1.0,1,0.199004975124,0.1592039801,0.0398009950249,0.000104815589563,32.0,0,8.0,0,0.044776119403,0.0298507462687,0.0149253731343,0.000114587935519,10.0,3.0,10.0,0,3.0,0,6.0,26.0,6.0,0,26.0,0
JManrara,golf,dance,1.0,1,0.218905472637,0.10447761194,0.114427860697,0.000149265550132,21.0,0,23.0,0,0.1592039801,0.0597014925373,0.0995024875622,0.000397519432058,23.0,53.0,23.0,0,53.0,0,8.0,9.0,8.0,0,9.0,0
CamiloVillegasR,golf,dance,1.0,1,0.308457711443,0.238805970149,0.0696517412935,0.000200066200221,48.0,0,14.0,0,0.044776119403,0.0398009950249,0.00497512437811,8.85182799263e-05,16.0,1.0,16.0,0,1.0,0,1.0,0,1.0,0,0,0
ashleybouder,golf,dance,1.0,1,0.194029850746,0.119402985075,0.0746268656716,0.00118490180797,24.0,0,15.0,0,0.114427860697,0.0597014925373,0.0547263681592,0.00320001847602,50.0,60.0,50.0,0,60.0,0,29.0,102.0,29.0,0,102.0,0
Ellenore,golf,dance,1.0,1,0.412935323383,0.164179104478,0.248756218905,0.0083196001601,33.0,0,50.0,0,0.189054726368,0.0696517412935,0.119402985075,0.00523505985365,34.0,101.0,34.0,0,101.0,0,23.0,55.0,23.0,0,55.0,0
blakemcgrath,golf,dance,1.0,1,0.089552238806,0.0845771144279,0.00497512437811,7.31635937957e-07,17.0,0,1.0,0,0.0796019900498,0.0597014925373,0.0199004975124,0.000599697996776,31.0,10.0,31.0,0,10.0,0,12.0,4.0,12.0,0,4.0,0
official_tWitch,golf,dance,1.0,1,0.363184079602,0.213930348259,0.149253731343,0.00629650529345,43.0,0,30.0,0,0.228855721393,0.134328358209,0.0945273631841,0.00977472107145,163.0,46.0,163.0,0,46.0,0,120.0,98.0,120.0,0,98.0,0
TheLXD,golf,dance,1.0,1,0.10447761194,0.089552238806,0.0149253731343,2.48777693356e-05,18.0,0,3.0,0,0.0298507462687,0.0248756218905,0.00497512437811,3.71308933644e-05,10.0,1.0,10.0,0,1.0,0,8.0,0,8.0,0,0,0
Billy_Bell,golf,dance,1.0,1,0.412935323383,0.208955223881,0.203980099502,0.00810492455186,42.0,0,41.0,0,0.174129353234,0.119402985075,0.0547263681592,0.00501092465733,163.0,18.0,163.0,0,18.0,0,3.0,72.0,3.0,0,72.0,0
Brittany1golf,golf,dance,1.0,1,0.243781094527,0.18407960199,0.0597014925373,0.00157321702819,37.0,0,12.0,0,0.179104477612,0.10447761194,0.0746268656716,0.00288097024504,90.0,86.0,90.0,0,86.0,0,15.0,45.0,15.0,0,45.0,0
RyanPalmerPGA,golf,dance,1.0,1,0.268656716418,0.154228855721,0.114427860697,0.00197134638465,31.0,0,23.0,0,0.109452736318,0.0248756218905,0.0845771144279,0.00122341968949,8.0,30.0,8.0,0,30.0,0,11.0,1.0,11.0,0,1.0,0
BenjiSchwimmer,golf,dance,1.0,1,0.119402985075,0.0497512437811,0.0696517412935,0.00032501415225,10.0,0,14.0,0,0.109452736318,0.0298507462687,0.0796019900498,0.00110218098252,17.0,140.0,17.0,0,140.0,0,70.0,4.0,70.0,0,4.0,0
GolfChannel,golf,dance,1.0,1,0.701492537313,0.258706467662,0.442786069652,0.0127089208931,52.0,0,89.0,0,0.174129353234,0.144278606965,0.0298507462687,0.00298359456188,123.0,12.0,123.0,0,12.0,0,42.0,74.0,42.0,0,74.0,0
chelsiehightowr,golf,dance,1.0,1,0.28855721393,0.139303482587,0.149253731343,0.00109509773276,28.0,0,30.0,0,0.189054726368,0.0746268656716,0.114427860697,0.00265245682497,49.0,67.0,49.0,0,67.0,0,17.0,17.0,17.0,0,17.0,0
DNA_Dance,golf,dance,1.0,1,0.199004975124,0.0796019900498,0.119402985075,0.00171477342362,16.0,0,24.0,0,0.0696517412935,0.0199004975124,0.0497512437811,0.00104106822963,5.0,16.0,5.0,0,16.0,0,21.0,17.0,21.0,0,17.0,0
NAPPYTABS,golf,dance,1.0,1,0.522388059701,0.283582089552,0.238805970149,0.0221694192459,57.0,0,48.0,0,0.258706467662,0.139303482587,0.119402985075,0.00738085199394,109.0,47.0,109.0,0,47.0,0,57.0,8.0,57.0,0,8.0,0
BrianGayPGA,golf,dance,1.0,1,0.328358208955,0.1592039801,0.169154228856,0.0021905752263,32.0,0,34.0,0,0.0746268656716,0.0248756218905,0.0497512437811,0.000350939744567,8.0,17.0,8.0,0,17.0,0,4.0,2.0,4.0,0,2.0,0
DanceUK,golf,dance,1.0,1,0.1592039801,0.10447761194,0.0547263681592,7.71031591314e-05,21.0,0,11.0,0,0.0348258706468,0.0298507462687,0.00497512437811,2.5912106136e-05,14.0,2.0,14.0,0,2.0,0,24.0,4.0,24.0,0,4.0,0
HoustonBallet,golf,dance,1.0,1,0.383084577114,0.134328358209,0.248756218905,0.0119016063939,27.0,0,50.0,0,0.0497512437811,0.0298507462687,0.0199004975124,0.000169323244604,16.0,10.0,16.0,0,10.0,0,12.0,17.0,12.0,0,17.0,0
JustinRose99,golf,dance,1.0,1,0.34328358209,0.253731343284,0.089552238806,0.000369862250793,51.0,0,18.0,0,0.194029850746,0.124378109453,0.0696517412935,0.00307503513525,61.0,64.0,61.0,0,64.0,0,28.0,5.0,28.0,0,5.0,0
BunkerShotGolf,golf,dance,1.0,1,0.532338308458,0.10447761194,0.427860696517,0.00210212640264,21.0,0,86.0,0,0.189054726368,0.0248756218905,0.164179104478,0.00308228256782,19.0,119.0,19.0,0,119.0,0,4.0,8.0,4.0,0,8.0,0
Y_E_Yang,golf,dance,1.0,1,0.333333333333,0.189054726368,0.144278606965,0.000679946340133,38.0,0,29.0,0,0.0597014925373,0.0248756218905,0.0348258706468,0.000568219906643,12.0,8.0,12.0,0,8.0,0,17.0,5.0,17.0,0,5.0,0
CandocoDance,golf,dance,1.0,1,0.208955223881,0.0945273631841,0.114427860697,0.00198545811863,19.0,0,23.0,0,0.044776119403,0.00497512437811,0.0398009950249,0.000234765255602,1.0,32.0,1.0,0,32.0,0,15.0,6.0,15.0,0,6.0,0
CherylBurke,golf,dance,1.0,1,0.119402985075,0.0746268656716,0.044776119403,0.000188657761503,15.0,0,9.0,0,0.0746268656716,0.0547263681592,0.0199004975124,0.00118309239819,37.0,8.0,37.0,0,8.0,0,9.0,0,9.0,0,0,0
NotahBegay3,golf,dance,1.0,1,0.258706467662,0.149253731343,0.109452736318,0.00553241865895,30.0,0,22.0,0,0.0497512437811,0.0298507462687,0.0199004975124,0.000177325350581,8.0,4.0,8.0,0,4.0,0,9.0,1.0,9.0,0,1.0,0
alohakupono,golf,dance,1.0,1,0.258706467662,0.114427860697,0.144278606965,0.000226037342169,23.0,0,29.0,0,0.139303482587,0.0646766169154,0.0746268656716,0.000231165078694,54.0,50.0,54.0,0,50.0,0,1.0,5.0,1.0,0,5.0,0
JONATHANLEGACY,golf,dance,1.0,1,0.313432835821,0.174129353234,0.139303482587,0.00368782300663,35.0,0,28.0,0,0.308457711443,0.0845771144279,0.223880597015,0.00701351472597,33.0,268.0,33.0,0,268.0,0,12.0,15.0,12.0,0,15.0,0
capeziodance,golf,dance,1.0,1,0.253731343284,0.134328358209,0.119402985075,0.00491577339494,27.0,0,24.0,0,0.0348258706468,0.00995024875622,0.0248756218905,0.000280834598644,2.0,5.0,2.0,0,5.0,0,8.0,0,8.0,0,0,0
LouisVanAmstel,golf,dance,1.0,1,0.149253731343,0.089552238806,0.0597014925373,0.000416226623656,18.0,0,12.0,0,0.10447761194,0.0597014925373,0.044776119403,0.00279644120534,23.0,27.0,23.0,0,27.0,0,7.0,6.0,7.0,0,6.0,0
JakeTrout,golf,dance,1.0,1,0.313432835821,0.208955223881,0.10447761194,0.000906768285564,42.0,0,21.0,0,0.0995024875622,0.0348258706468,0.0646766169154,0.000977789981683,15.0,71.0,15.0,0,71.0,0,9.0,0,9.0,0,0,0
GWDanceWriter,golf,dance,1.0,1,0.268656716418,0.129353233831,0.139303482587,0.0030205441409,26.0,0,28.0,0,0.124378109453,0.0597014925373,0.0646766169154,0.00745118538873,52.0,102.0,52.0,0,102.0,0,21.0,43.0,21.0,0,43.0,0
GolfDigestMag,golf,dance,1.0,1,0.52736318408,0.189054726368,0.338308457711,0.00343690778772,38.0,0,68.0,0,0.0945273631841,0.0497512437811,0.044776119403,0.00125379199685,28.0,14.0,28.0,0,14.0,0,42.0,4.0,42.0,0,4.0,0
RJRoldan,golf,dance,1.0,1,0.328358208955,0.1592039801,0.169154228856,0.00240555725468,32.0,0,34.0,0,0.223880597015,0.124378109453,0.0995024875622,0.0017122087739,145.0,72.0,145.0,0,72.0,0,32.0,34.0,32.0,0,34.0,0
ENBallet,golf,dance,1.0,1,0.258706467662,0.134328358209,0.124378109453,0.00181168641959,27.0,0,25.0,0,0.0497512437811,0.0348258706468,0.0149253731343,0.0015350972313,15.0,9.0,15.0,0,9.0,0,7.0,6.0,7.0,0,6.0,0
msdebbieallen,golf,dance,1.0,1,0.18407960199,0.124378109453,0.0597014925373,0.00106354321096,25.0,0,12.0,0,0.044776119403,0.0199004975124,0.0248756218905,0.000435589637779,12.0,12.0,12.0,0,12.0,0,11.0,5.0,11.0,0,5.0,0
AlexdWong,golf,dance,1.0,1,0.303482587065,0.208955223881,0.0945273631841,0.00368711281666,42.0,0,19.0,0,0.199004975124,0.10447761194,0.0945273631841,0.00704327296303,91.0,94.0,91.0,0,94.0,0,37.0,18.0,37.0,0,18.0,0
iamboomkack,golf,dance,1.0,1,0.149253731343,0.134328358209,0.0149253731343,4.80525720131e-05,27.0,0,3.0,0,0.0398009950249,0.0149253731343,0.0248756218905,0.000168733430083,11.0,9.0,11.0,0,9.0,0,10.0,0,10.0,0,0,0
PGA_com,golf,dance,1.0,1,0.626865671642,0.154228855721,0.47263681592,0.185611569177,30.0,1.0,95.0,0,0.0497512437811,0.0248756218905,0.0248756218905,0.000280013644203,12.0,5.0,12.0,0,5.0,0,46.0,154.0,46.0,0,154.0,0
BRB,golf,dance,1.0,1,0.213930348259,0.114427860697,0.0995024875622,0.00131099847417,23.0,0,20.0,0,0.089552238806,0.0248756218905,0.0646766169154,0.000366974296376,28.0,61.0,28.0,0,61.0,0,16.0,71.0,16.0,0,71.0,0
IanJamesPoulter,golf,dance,1.0,1,0.477611940299,0.318407960199,0.1592039801,0.00871585430834,64.0,0,32.0,0,0.28855721393,0.223880597015,0.0646766169154,0.00411910224268,324.0,23.0,324.0,0,23.0,0,136.0,12.0,136.0,0,12.0,0
itsjeaninemason,golf,dance,1.0,1,0.353233830846,0.179104477612,0.174129353234,0.00152835416293,36.0,0,35.0,0,0.199004975124,0.114427860697,0.0845771144279,0.00146634468781,92.0,43.0,92.0,0,43.0,0,25.0,15.0,25.0,0,15.0,0
hokutokonishi,golf,dance,1.0,1,0.189054726368,0.134328358209,0.0547263681592,0.00152371881686,27.0,0,11.0,0,0.089552238806,0.0398009950249,0.0497512437811,0.000391561302327,17.0,44.0,17.0,0,44.0,0,56.0,11.0,56.0,0,11.0,0
HankDHaney,golf,dance,1.0,1,0.293532338308,0.144278606965,0.149253731343,0.00218356438622,29.0,0,30.0,0,0.0796019900498,0.0646766169154,0.0149253731343,0.000780614856429,30.0,3.0,30.0,0,3.0,0,16.0,23.0,16.0,0,23.0,0
BroadwayDance,golf,dance,1.0,1,0.144278606965,0.089552238806,0.0547263681592,0.00020009072251,18.0,0,11.0,0,0.0298507462687,0.0199004975124,0.00995024875622,0.000842612173995,19.0,3.0,19.0,0,3.0,0,27.0,15.0,27.0,0,15.0,0
dougferguson405,golf,dance,1.0,1,0.457711442786,0.248756218905,0.208955223881,0.007765679315,50.0,0,42.0,0,0.218905472637,0.119402985075,0.0995024875622,0.00580637218032,113.0,65.0,113.0,0,65.0,0,90.0,12.0,90.0,0,12.0,0
brianfriedman,golf,dance,1.0,1,0.378109452736,0.218905472637,0.1592039801,0.0117753230112,44.0,0,32.0,0,0.194029850746,0.109452736318,0.0845771144279,0.00614166704627,74.0,48.0,74.0,0,48.0,0,38.0,19.0,38.0,0,19.0,0
Elitedance,golf,dance,1.0,1,0.268656716418,0.139303482587,0.129353233831,0.241697999103,27.0,1.0,26.0,0,0.129353233831,0.0696517412935,0.0597014925373,0.00627635816745,72.0,34.0,72.0,0,34.0,0,9.0,144.0,9.0,0,144.0,0
pointe_magazine,golf,dance,1.0,1,0.36815920398,0.144278606965,0.223880597015,0.00745508357125,29.0,0,45.0,0,0.194029850746,0.0995024875622,0.0945273631841,0.0125690358066,64.0,125.0,64.0,0,125.0,0,257.0,220.0,257.0,0,220.0,0
robertkarlsson,golf,dance,1.0,1,0.149253731343,0.149253731343,0.0,0.0,30.0,0,0,0,0.0597014925373,0.0398009950249,0.0199004975124,0.000505156237236,29.0,4.0,29.0,0,4.0,0,10.0,1.0,10.0,0,1.0,0
daniil,golf,dance,1.0,1,0.203980099502,0.10447761194,0.0995024875622,0.00436582818543,21.0,0,20.0,0,0.109452736318,0.0547263681592,0.0547263681592,0.00457550422978,42.0,49.0,42.0,0,49.0,0,56.0,22.0,56.0,0,22.0,0
ComfortIVREAL,golf,dance,1.0,1,0.293532338308,0.144278606965,0.149253731343,0.00159763897119,29.0,0,30.0,0,0.203980099502,0.0945273631841,0.109452736318,0.000840621137031,32.0,57.0,32.0,0,57.0,0,24.0,5.0,24.0,0,5.0,0
AaronBadds,golf,dance,1.0,1,0.28855721393,0.199004975124,0.089552238806,0.000293174820123,40.0,0,18.0,0,0.203980099502,0.0796019900498,0.124378109453,0.00583276749974,33.0,119.0,33.0,0,119.0,0,7.0,25.0,7.0,0,25.0,0
kingofkrump,golf,dance,1.0,1,0.328358208955,0.154228855721,0.174129353234,0.00845958621436,31.0,0,35.0,0,0.0995024875622,0.0845771144279,0.0149253731343,0.000764463032396,54.0,5.0,54.0,0,5.0,0,8.0,2.0,8.0,0,2.0,0
NeilHaskell,golf,dance,1.0,1,0.348258706468,0.18407960199,0.164179104478,0.00281970101636,37.0,0,33.0,0,0.268656716418,0.109452736318,0.1592039801,0.00232483544199,100.0,229.0,100.0,0,229.0,0,35.0,35.0,35.0,0,35.0,0
danjenkinsgd,golf,dance,1.0,1,0.203980099502,0.18407960199,0.0199004975124,7.72587501991e-05,37.0,0,4.0,0,0.0298507462687,0.0298507462687,0.0,0.0,9.0,0,9.0,0,0,0,22.0,0,22.0,0,0,0
GevManoukian,golf,dance,1.0,1,0.119402985075,0.0796019900498,0.0398009950249,2.53153478995e-05,16.0,0,8.0,0,0.0149253731343,0.0149253731343,0.0,0.0,3.0,0,3.0,0,0,0,0,0,0,0,0,0
GolfMonthly,golf,dance,1.0,1,0.547263681592,0.0845771144279,0.462686567164,0.00182530774842,17.0,0,93.0,0,0.179104477612,0.0348258706468,0.144278606965,0.00565262317276,8.0,94.0,8.0,0,94.0,0,13.0,80.0,13.0,0,80.0,0
Streels54,golf,dance,1.0,1,0.452736318408,0.179104477612,0.273631840796,0.00368155456328,36.0,0,55.0,0,0.089552238806,0.0597014925373,0.0298507462687,0.00089944413348,28.0,14.0,28.0,0,14.0,0,6.0,2.0,6.0,0,2.0,0
pgatour_brianw,golf,dance,1.0,1,0.522388059701,0.149253731343,0.373134328358,0.0013773662706,30.0,0,75.0,0,0.164179104478,0.0547263681592,0.109452736318,0.00224436339199,24.0,90.0,24.0,0,90.0,0,18.0,22.0,18.0,0,22.0,0
danceMarketing,golf,dance,1.0,1,0.398009950249,0.114427860697,0.283582089552,0.0151629932778,23.0,0,57.0,0,0.0497512437811,0.0248756218905,0.0248756218905,0.000292126230373,11.0,26.0,11.0,0,26.0,0,11.0,1.0,11.0,0,1.0,0
MarkBallas,golf,dance,1.0,1,0.154228855721,0.10447761194,0.0497512437811,0.000501282567623,21.0,0,10.0,0,0.089552238806,0.0696517412935,0.0199004975124,0.00132373494944,42.0,5.0,42.0,0,5.0,0,8.0,0,8.0,0,0,0
dizzyfeet,golf,dance,1.0,2,0.333333333333,0.318407960199,0.0149253731343,0.00565442255249,64.0,0,3.0,0,0.253731343284,0.18407960199,0.0696517412935,0.0154068374368,119.0,34.0,119.0,0,34.0,0,117.0,12.0,117.0,0,12.0,0
KellyTilghmanGC,golf,dance,1.0,1,0.462686567164,0.243781094527,0.218905472637,0.00183653478017,49.0,0,44.0,0,0.194029850746,0.089552238806,0.10447761194,0.00310700372174,34.0,67.0,34.0,0,67.0,0,87.0,7.0,87.0,0,7.0,0
ADEEVERYDAY,golf,dance,1.0,1,0.402985074627,0.18407960199,0.218905472637,0.00315435456335,37.0,0,44.0,0,0.273631840796,0.129353233831,0.144278606965,0.00375968620228,187.0,118.0,187.0,0,118.0,0,36.0,23.0,36.0,0,23.0,0
ThePCreamer,golf,dance,1.0,1,0.303482587065,0.218905472637,0.0845771144279,0.000583296076769,44.0,0,17.0,0,0.179104477612,0.114427860697,0.0646766169154,0.00345949035311,71.0,55.0,71.0,0,55.0,0,37.0,34.0,37.0,0,34.0,0
HOTtamaleTRAIN,golf,dance,1.0,1,0.457711442786,0.18407960199,0.273631840796,0.0410282309022,37.0,0,55.0,0,0.174129353234,0.0845771144279,0.089552238806,0.00358886685858,42.0,24.0,42.0,0,24.0,0,34.0,16.0,34.0,0,16.0,0
LukeDonald,golf,dance,1.0,1,0.373134328358,0.26368159204,0.109452736318,0.00117505955532,53.0,0,22.0,0,0.208955223881,0.124378109453,0.0845771144279,0.0053262743168,77.0,81.0,77.0,0,81.0,0,98.0,15.0,98.0,0,15.0,0
NickLazzarini,golf,dance,1.0,1,0.223880597015,0.134328358209,0.089552238806,0.000361050531292,27.0,0,18.0,0,0.144278606965,0.0845771144279,0.0597014925373,0.000728641345764,196.0,337.0,196.0,0,337.0,0,38.0,70.0,38.0,0,70.0,0
theballetbag,golf,dance,1.0,1,0.34328358209,0.154228855721,0.189054726368,0.0126062644452,31.0,0,38.0,0,0.223880597015,0.124378109453,0.0995024875622,0.0182082911868,271.0,105.0,271.0,0,105.0,0,88.0,33.0,88.0,0,33.0,0
ZachJohnsonPGA,golf,dance,1.0,1,0.333333333333,0.248756218905,0.0845771144279,0.000885127992902,50.0,0,17.0,0,0.199004975124,0.0945273631841,0.10447761194,0.00713464438037,120.0,74.0,120.0,0,74.0,0,56.0,58.0,56.0,0,58.0,0
OMGDanceMag,golf,dance,1.0,1,0.507462686567,0.228855721393,0.278606965174,0.0119617514719,46.0,0,56.0,0,0.223880597015,0.0298507462687,0.194029850746,0.0010048829207,6.0,179.0,6.0,0,179.0,0,56.0,54.0,56.0,0,54.0,0
joffreyballet,golf,dance,1.0,1,0.139303482587,0.109452736318,0.0298507462687,3.57748365936e-05,22.0,0,6.0,0,0.0398009950249,0.0348258706468,0.00497512437811,1.63710184075e-05,8.0,1.0,8.0,0,1.0,0,6.0,0,6.0,0,0,0
nycballet,golf,dance,1.0,1,0.378109452736,0.154228855721,0.223880597015,0.00950634646671,31.0,0,45.0,0,0.0845771144279,0.0746268656716,0.00995024875622,0.000808395615024,99.0,2.0,99.0,0,2.0,0,166.0,33.0,166.0,0,33.0,0
tycediorio,golf,dance,1.0,1,0.348258706468,0.203980099502,0.144278606965,0.00554359151156,41.0,0,29.0,0,0.293532338308,0.129353233831,0.164179104478,0.00538994658641,138.0,177.0,138.0,0,177.0,0,22.0,17.0,22.0,0,17.0,0
catdeeley,golf,dance,1.0,1,0.303482587065,0.223880597015,0.0796019900498,0.000596605855144,45.0,0,16.0,0,0.149253731343,0.124378109453,0.0248756218905,0.00268187674117,62.0,6.0,62.0,0,6.0,0,13.0,33.0,13.0,0,33.0,0
WinMcMurryGC,golf,dance,1.0,1,0.621890547264,0.174129353234,0.44776119403,0.00343114110226,35.0,0,90.0,0,0.213930348259,0.0298507462687,0.18407960199,0.00513682410958,19.0,96.0,19.0,0,96.0,0,19.0,20.0,19.0,0,20.0,0
dancepulp,golf,dance,1.0,1,0.378109452736,0.134328358209,0.243781094527,0.00992416891945,27.0,0,49.0,0,0.0945273631841,0.0199004975124,0.0746268656716,0.000372758203566,31.0,58.0,31.0,0,58.0,0,49.0,32.0,49.0,0,32.0,0
ABTBallet,golf,dance,1.0,1,0.303482587065,0.124378109453,0.179104477612,0.00238970253988,25.0,0,36.0,0,0.10447761194,0.0696517412935,0.0348258706468,0.00425452363632,69.0,11.0,69.0,0,11.0,0,58.0,29.0,58.0,0,29.0,0
TigerWoods,golf,dance,1.0,1,0.348258706468,0.338308457711,0.00995024875622,0.00523331312051,66.0,2.0,2.0,0,0.089552238806,0.089552238806,0.0,0.0,112.0,0,112.0,0,0,0,12.0,0,12.0,0,0,0
FootJoy,golf,dance,1.0,1,0.328358208955,0.134328358209,0.194029850746,0.00171109415509,27.0,0,39.0,0,0.174129353234,0.0547263681592,0.119402985075,0.00330890947219,21.0,127.0,21.0,0,127.0,0,15.0,120.0,15.0,0,120.0,0
KathrynrMcc,golf,dance,1.0,1,0.398009950249,0.189054726368,0.208955223881,0.0028539448574,38.0,0,42.0,0,0.273631840796,0.114427860697,0.1592039801,0.00233978291859,110.0,239.0,110.0,0,239.0,0,37.0,45.0,37.0,0,45.0,0
DANCEonFOX,golf,dance,1.0,1,0.233830845771,0.139303482587,0.0945273631841,0.000545990918321,28.0,0,19.0,0,0.0497512437811,0.044776119403,0.00497512437811,5.81801453838e-05,19.0,7.0,19.0,0,7.0,0,67.0,68.0,67.0,0,68.0,0
Dance_Magazine,golf,dance,1.0,1,0.547263681592,0.189054726368,0.358208955224,0.0387018853928,38.0,0,72.0,0,0.223880597015,0.0995024875622,0.124378109453,0.01951876976,50.0,63.0,50.0,0,63.0,0,145.0,263.0,145.0,0,263.0,0
Sheri_ls,golf,dance,1.0,1,0.452736318408,0.0696517412935,0.383084577114,0.0864166581652,14.0,0,76.0,1.0,0.1592039801,0.0597014925373,0.0995024875622,0.00528645523087,52.0,48.0,52.0,0,48.0,0,30.0,2.0,30.0,0,2.0,0
ESPN_Golf,golf,dance,1.0,1,0.582089552239,0.139303482587,0.442786069652,0.0021483999544,28.0,0,89.0,0,0.0845771144279,0.0149253731343,0.0696517412935,0.000246282343293,3.0,32.0,3.0,0,32.0,0,43.0,17.0,43.0,0,17.0,0
PGA_JohnDaly,golf,dance,1.0,1,0.706467661692,0.233830845771,0.47263681592,0.245870603927,47.0,0,94.0,1.0,0.208955223881,0.109452736318,0.0995024875622,0.00564941978894,34.0,33.0,34.0,0,33.0,0,13.0,2.0,13.0,0,2.0,0
