Name,Group1,Group2,Number_between_ties,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_total_volume_in,RT_total_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
NewMusicUSA,rugby,composer,6.0,1,0.671641791045,0.313432835821,0.358208955224,0.0169163834894,63.0,0,72.0,0,0.044776119403,0.00995024875622,0.0348258706468,3.34735054884e-05,2.0,8.0,2.0,0,8.0,0,44.0,2.0,44.0,0,2.0,0
StephenFerris6,rugby,composer,6.0,1,0.203980099502,0.129353233831,0.0746268656716,0.00143855428108,26.0,0,15.0,0,0.149253731343,0.0796019900498,0.0696517412935,0.00418206752432,111.0,119.0,111.0,0,119.0,0,27.0,12.0,27.0,0,12.0,0
sdbeck,rugby,composer,6.0,1,0.378109452736,0.154228855721,0.223880597015,0.00104059695729,31.0,0,45.0,0,0.18407960199,0.0597014925373,0.124378109453,0.00293920498884,39.0,94.0,39.0,0,94.0,0,10.0,3.0,10.0,0,3.0,0
tonalfreak,rugby,composer,6.0,1,0.532338308458,0.223880597015,0.308457711443,0.0026831969469,45.0,0,62.0,0,0.338308457711,0.154228855721,0.18407960199,0.0049258511632,287.0,371.0,287.0,0,371.0,0,30.0,35.0,30.0,0,35.0,0
DFelsenfeld,rugby,composer,6.0,1,0.601990049751,0.318407960199,0.283582089552,0.00572388290047,64.0,0,57.0,0,0.398009950249,0.213930348259,0.18407960199,0.00961829137071,617.0,383.0,617.0,0,383.0,0,73.0,33.0,73.0,0,33.0,0
SteveReich,rugby,composer,6.0,1,0.298507462687,0.203980099502,0.0945273631841,0.00883812437351,41.0,0,19.0,0,0.0398009950249,0.0398009950249,0.0,0.0,9.0,0,9.0,0,0,0,6.0,0,6.0,0,0,0
giteau_rugby,rugby,composer,6.0,1,0.298507462687,0.194029850746,0.10447761194,0.00341790889107,39.0,0,21.0,0,0.208955223881,0.109452736318,0.0995024875622,0.00726847524004,341.0,343.0,341.0,0,343.0,0,28.0,17.0,28.0,0,17.0,0
TomMay1,rugby,composer,6.0,1,0.179104477612,0.0945273631841,0.0845771144279,0.00102346958523,19.0,0,17.0,0,0.1592039801,0.0796019900498,0.0796019900498,0.0036387184452,107.0,178.0,107.0,0,178.0,0,7.0,10.0,7.0,0,10.0,0
abkirsten,rugby,composer,6.0,1,0.457711442786,0.164179104478,0.293532338308,0.00112990493997,33.0,0,59.0,0,0.109452736318,0.0646766169154,0.044776119403,0.000215241984385,24.0,14.0,24.0,0,14.0,0,1.0,2.0,1.0,0,2.0,0
WelshRugbyUnion,rugby,composer,6.0,1,0.318407960199,0.114427860697,0.203980099502,0.00396420308201,23.0,0,41.0,0,0.044776119403,0.0199004975124,0.0248756218905,0.00821820134818,4.0,6.0,4.0,0,6.0,0,30.0,22.0,30.0,0,22.0,0
mornesteyn,rugby,composer,6.0,1,0.139303482587,0.10447761194,0.0348258706468,0.000135202683372,21.0,0,7.0,0,0.0696517412935,0.0348258706468,0.0348258706468,0.000946508731136,25.0,20.0,25.0,0,20.0,0,5.0,0,5.0,0,0,0
LeeHartmanMusic,rugby,composer,6.0,1,0.676616915423,0.253731343284,0.422885572139,0.0240775268815,51.0,0,85.0,0,0.213930348259,0.0945273631841,0.119402985075,0.0154113794609,36.0,86.0,36.0,0,86.0,0,7.0,6.0,7.0,0,6.0,0
JoshuaSManuel,rugby,composer,6.0,1,0.442786069652,0.164179104478,0.278606965174,0.00333580639345,33.0,0,56.0,0,0.0796019900498,0.0298507462687,0.0497512437811,0.000556941765951,23.0,35.0,23.0,0,35.0,0,0,0,0,0,0,0
jameshaskell,rugby,composer,6.0,1,0.278606965174,0.18407960199,0.0945273631841,0.00271286745292,37.0,0,19.0,0,0.248756218905,0.114427860697,0.134328358209,0.0106962974505,186.0,150.0,186.0,0,150.0,0,3.0,15.0,3.0,0,15.0,0
espnscrum,rugby,composer,6.0,1,0.194029850746,0.0945273631841,0.0995024875622,0.0128597524728,19.0,0,20.0,0,0.0547263681592,0.0149253731343,0.0398009950249,0.0108166253233,6.0,121.0,6.0,0,121.0,0,17.0,6.0,17.0,0,6.0,0
irfurugby,rugby,composer,6.0,1,0.278606965174,0.114427860697,0.164179104478,0.0165453876201,23.0,0,33.0,0,0.134328358209,0.0796019900498,0.0547263681592,0.0297927931064,49.0,22.0,49.0,0,22.0,0,75.0,158.0,75.0,0,158.0,0
SonnyBWilliams,rugby,composer,6.0,1,0.174129353234,0.109452736318,0.0646766169154,0.000589486167766,22.0,0,13.0,0,0.0746268656716,0.0348258706468,0.0398009950249,0.00081707046334,16.0,20.0,16.0,0,20.0,0,3.0,0,3.0,0,0,0
nicomuhly,rugby,composer,6.0,1,0.273631840796,0.238805970149,0.0348258706468,0.000881746738046,48.0,0,7.0,0,0.233830845771,0.199004975124,0.0348258706468,0.00679083630945,280.0,113.0,280.0,0,113.0,0,13.0,9.0,13.0,0,9.0,0
scrumhalfblog,rugby,composer,6.0,1,0.383084577114,0.0696517412935,0.313432835821,0.00648919147337,14.0,0,63.0,0,0.044776119403,0.0149253731343,0.0298507462687,0.00942483443978,13.0,12.0,13.0,0,12.0,0,0,23.0,0,0,23.0,0
Munsterrugby,rugby,composer,6.0,1,0.199004975124,0.089552238806,0.109452736318,0.0212716809327,18.0,0,22.0,0,0.0398009950249,0.0199004975124,0.0199004975124,0.000397157396764,15.0,16.0,15.0,0,16.0,0,36.0,41.0,36.0,0,41.0,0
KearneyRob,rugby,composer,6.0,1,0.208955223881,0.129353233831,0.0796019900498,0.00121556122408,26.0,0,16.0,0,0.169154228856,0.0796019900498,0.089552238806,0.00794227189133,109.0,106.0,109.0,0,106.0,0,31.0,4.0,31.0,0,4.0,0
UlsterRugby,rugby,composer,6.0,1,0.119402985075,0.0995024875622,0.0199004975124,0.00014669177326,20.0,0,4.0,0,0.10447761194,0.0547263681592,0.0497512437811,0.00565175100477,26.0,36.0,26.0,0,36.0,0,66.0,39.0,66.0,0,39.0,0
McalisterLuke,rugby,composer,6.0,1,0.208955223881,0.114427860697,0.0945273631841,0.00608496442235,23.0,0,19.0,0,0.129353233831,0.0597014925373,0.0696517412935,0.00279881784098,60.0,45.0,60.0,0,45.0,0,1.0,7.0,1.0,0,7.0,0
VictorMatfield,rugby,composer,6.0,1,0.194029850746,0.129353233831,0.0646766169154,0.00101144987357,26.0,0,13.0,0,0.10447761194,0.0597014925373,0.044776119403,0.00266472491732,24.0,15.0,24.0,0,15.0,0,24.0,0,24.0,0,0,0
ShaneWilliams11,rugby,composer,6.0,1,0.233830845771,0.144278606965,0.089552238806,0.00601970241002,29.0,0,18.0,0,0.119402985075,0.0646766169154,0.0547263681592,0.00486845195992,42.0,17.0,42.0,0,17.0,0,9.0,3.0,9.0,0,3.0,0
leinsterrugby,rugby,composer,6.0,1,0.134328358209,0.089552238806,0.044776119403,0.00214002784394,18.0,0,9.0,0,0.089552238806,0.0398009950249,0.0497512437811,0.00358575351085,27.0,31.0,27.0,0,31.0,0,65.0,35.0,65.0,0,35.0,0
sirianmcgeechan,rugby,composer,6.0,1,0.164179104478,0.0746268656716,0.089552238806,0.0101707851867,15.0,0,18.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
tristanperich,rugby,composer,6.0,1,0.233830845771,0.1592039801,0.0746268656716,0.000131543083256,32.0,0,15.0,0,0.0149253731343,0.0149253731343,0.0,0.0,4.0,0,4.0,0,0,0,4.0,0,4.0,0,0,0
TimesRugby,rugby,composer,6.0,1,0.089552238806,0.089552238806,0.0,0.0,18.0,0,0,0,0.00497512437811,0.00497512437811,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
asie,rugby,composer,6.0,1,0.402985074627,0.233830845771,0.169154228856,0.00193136803436,47.0,0,34.0,0,0.243781094527,0.129353233831,0.114427860697,0.00331506467783,299.0,262.0,299.0,0,262.0,0,8.0,40.0,8.0,0,40.0,0
CJDcomposer,rugby,composer,6.0,1,0.353233830846,0.154228855721,0.199004975124,0.00742663955455,31.0,0,40.0,0,0.18407960199,0.089552238806,0.0945273631841,0.0102168788878,107.0,168.0,107.0,0,168.0,0,24.0,20.0,24.0,0,20.0,0
mwhiteside,rugby,composer,6.0,1,0.47263681592,0.199004975124,0.273631840796,0.0146805976228,40.0,0,55.0,0,0.233830845771,0.119402985075,0.114427860697,0.0206170420478,189.0,345.0,189.0,0,345.0,0,7.0,28.0,7.0,0,28.0,0
HellTweet,rugby,composer,6.0,1,0.223880597015,0.223880597015,0.0,0.0,45.0,0,0,0,0.0348258706468,0.0348258706468,0.0,0.0,8.0,0,8.0,0,0,0,3.0,0,3.0,0,0,0
J_Rokocoko,rugby,composer,6.0,1,0.278606965174,0.139303482587,0.139303482587,0.00291483496812,28.0,0,28.0,0,0.144278606965,0.0597014925373,0.0845771144279,0.00386538124702,49.0,98.0,49.0,0,98.0,0,6.0,7.0,6.0,0,7.0,0
peterhewat,rugby,composer,6.0,1,0.194029850746,0.119402985075,0.0746268656716,0.00116904989761,24.0,0,15.0,0,0.139303482587,0.0597014925373,0.0796019900498,0.00267118971791,114.0,305.0,114.0,0,305.0,0,1.0,6.0,1.0,0,6.0,0
AllBlacks,rugby,composer,6.0,1,0.223880597015,0.114427860697,0.109452736318,0.0431937379701,22.0,1.0,22.0,0,0.0298507462687,0.0248756218905,0.00497512437811,0.0016424073252,7.0,1.0,7.0,0,1.0,0,6.0,4.0,6.0,0,4.0,0
BrianODriscoll,rugby,composer,6.0,1,0.298507462687,0.203980099502,0.0945273631841,0.00463374917326,41.0,0,19.0,0,0.154228855721,0.0995024875622,0.0547263681592,0.00455151131545,99.0,65.0,99.0,0,65.0,0,57.0,1.0,57.0,0,1.0,0
Martin_Corry,rugby,composer,6.0,1,0.119402985075,0.0945273631841,0.0248756218905,0.000141108435238,19.0,0,5.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.000850722867514,2.0,2.0,2.0,0,2.0,0,0,0,0,0,0,0
GarrettShatzer,rugby,composer,6.0,1,0.407960199005,0.189054726368,0.218905472637,0.00114583723217,38.0,0,44.0,0,0.303482587065,0.169154228856,0.134328358209,0.00526416022516,720.0,307.0,720.0,0,307.0,0,18.0,14.0,18.0,0,14.0,0
chriscerrone,rugby,composer,6.0,1,0.407960199005,0.228855721393,0.179104477612,0.00159392217523,46.0,0,36.0,0,0.174129353234,0.109452736318,0.0646766169154,0.00133636902053,189.0,106.0,189.0,0,106.0,0,18.0,14.0,18.0,0,14.0,0
dasmooke,rugby,composer,6.0,1,0.577114427861,0.268656716418,0.308457711443,0.00345612489839,54.0,0,62.0,0,0.44776119403,0.199004975124,0.248756218905,0.0174217627614,486.0,945.0,486.0,0,945.0,0,36.0,31.0,36.0,0,31.0,0
butch_james,rugby,composer,6.0,1,0.124378109453,0.089552238806,0.0348258706468,0.000217395303675,18.0,0,7.0,0,0.0796019900498,0.0398009950249,0.0398009950249,0.00130152279285,32.0,24.0,32.0,0,24.0,0,8.0,1.0,8.0,0,1.0,0
adoveonfire,rugby,composer,6.0,1,0.253731343284,0.174129353234,0.0796019900498,0.000295866070112,35.0,0,16.0,0,0.089552238806,0.0348258706468,0.0547263681592,0.000124939458196,23.0,43.0,23.0,0,43.0,0,9.0,17.0,9.0,0,17.0,0
canterburyNZ,rugby,composer,6.0,1,0.398009950249,0.0796019900498,0.318407960199,0.0169573622742,16.0,0,64.0,0,0.134328358209,0.00995024875622,0.124378109453,0.00822070199414,7.0,54.0,7.0,0,54.0,0,24.0,9.0,24.0,0,9.0,0
Planet_Rugby,rugby,composer,6.0,1,0.44776119403,0.149253731343,0.298507462687,0.0179946799468,30.0,0,60.0,0,0.0298507462687,0.0149253731343,0.0149253731343,0.00466936977326,4.0,4.0,4.0,0,4.0,0,7.0,0,7.0,0,0,0
gloucesterrugby,rugby,composer,6.0,1,0.089552238806,0.089552238806,0.0,0.0,18.0,0,0,0,0.0547263681592,0.0497512437811,0.00497512437811,0.000179562129462,77.0,1.0,77.0,0,1.0,0,21.0,4.0,21.0,0,4.0,0
jeffgavett,rugby,composer,6.0,1,0.318407960199,0.179104477612,0.139303482587,0.00126226159998,36.0,0,28.0,0,0.18407960199,0.0796019900498,0.10447761194,0.00107730389166,68.0,103.0,68.0,0,103.0,0,15.0,22.0,15.0,0,22.0,0
CaiGriffiths,rugby,composer,6.0,1,0.149253731343,0.0845771144279,0.0646766169154,0.000887179542158,17.0,0,13.0,0,0.0995024875622,0.0497512437811,0.0497512437811,0.0011153477696,128.0,93.0,128.0,0,93.0,0,1.0,32.0,1.0,0,32.0,0
BJBotha,rugby,composer,6.0,1,0.228855721393,0.0995024875622,0.129353233831,0.00648001391125,20.0,0,26.0,0,0.109452736318,0.044776119403,0.0646766169154,0.00430324558004,50.0,101.0,50.0,0,101.0,0,5.0,19.0,5.0,0,19.0,0
UR7s,rugby,composer,6.0,1,0.293532338308,0.0746268656716,0.218905472637,0.0025585794532,15.0,0,44.0,0,0.089552238806,0.0298507462687,0.0597014925373,0.0191552327668,30.0,25.0,30.0,0,25.0,0,4.0,25.0,4.0,0,25.0,0
rwiggy9,rugby,composer,6.0,1,0.18407960199,0.089552238806,0.0945273631841,0.00183037252786,18.0,0,19.0,0,0.208955223881,0.0995024875622,0.109452736318,0.00556944321591,140.0,210.0,140.0,0,210.0,0,25.0,18.0,25.0,0,18.0,0
HarpinOnRugby,rugby,composer,6.0,1,0.507462686567,0.0646766169154,0.442786069652,0.00821702876002,13.0,0,89.0,0,0.0945273631841,0.0398009950249,0.0547263681592,0.0117705127781,11.0,22.0,11.0,0,22.0,0,8.0,216.0,8.0,0,216.0,0
PiriWeepu1049,rugby,composer,6.0,1,0.208955223881,0.124378109453,0.0845771144279,0.00340855570671,25.0,0,17.0,0,0.0746268656716,0.0497512437811,0.0248756218905,0.00367443513843,33.0,39.0,33.0,0,39.0,0,0,0,0,0,0,0
bathrugby,rugby,composer,6.0,1,0.189054726368,0.0845771144279,0.10447761194,0.00101824656432,17.0,0,21.0,0,0.0995024875622,0.0597014925373,0.0398009950249,0.00701796252529,76.0,21.0,76.0,0,21.0,0,17.0,44.0,17.0,0,44.0,0
Saracens,rugby,composer,6.0,1,0.268656716418,0.0796019900498,0.189054726368,0.0136724637815,16.0,0,38.0,0,0.0746268656716,0.0348258706468,0.0398009950249,0.00414741451121,88.0,22.0,88.0,0,22.0,0,30.0,54.0,30.0,0,54.0,0
JHorwill,rugby,composer,6.0,1,0.169154228856,0.0945273631841,0.0746268656716,0.00178138050436,19.0,0,15.0,0,0.0995024875622,0.0497512437811,0.0497512437811,0.0014611436537,56.0,125.0,56.0,0,125.0,0,12.0,9.0,12.0,0,9.0,0
sksnider,rugby,composer,6.0,1,0.44776119403,0.268656716418,0.179104477612,0.00309233528499,54.0,0,36.0,0,0.293532338308,0.144278606965,0.149253731343,0.00534120674754,267.0,404.0,267.0,0,404.0,0,48.0,16.0,48.0,0,16.0,0
laurenredhead,rugby,composer,6.0,1,0.26368159204,0.144278606965,0.119402985075,0.00776040775411,29.0,0,24.0,0,0.164179104478,0.114427860697,0.0497512437811,0.00911850775973,259.0,31.0,259.0,0,31.0,0,3.0,7.0,3.0,0,7.0,0
circlesandlines,rugby,composer,6.0,1,0.706467661692,0.258706467662,0.44776119403,0.0117988285245,52.0,0,90.0,0,0.0149253731343,0.00995024875622,0.00497512437811,0.0,2.0,1.0,2.0,0,1.0,0,0,0,0,0,0,0
_marcusviana,rugby,composer,6.0,1,0.238805970149,0.129353233831,0.109452736318,0.00154527242931,26.0,0,22.0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,0,0,0,0,0,0
LewisMoody7,rugby,composer,6.0,1,0.293532338308,0.169154228856,0.124378109453,0.00866591658781,34.0,0,25.0,0,0.18407960199,0.10447761194,0.0796019900498,0.0108589122398,69.0,47.0,69.0,0,47.0,0,21.0,6.0,21.0,0,6.0,0
willcarling,rugby,composer,6.0,1,0.477611940299,0.303482587065,0.174129353234,0.0130421075367,61.0,0,35.0,0,0.363184079602,0.203980099502,0.1592039801,0.0658759822699,243.0,165.0,243.0,0,165.0,0,10.0,20.0,10.0,0,20.0,0
davidtlittle,rugby,composer,6.0,1,0.532338308458,0.308457711443,0.223880597015,0.00284962111597,62.0,0,45.0,0,0.308457711443,0.174129353234,0.134328358209,0.00779785279395,185.0,155.0,185.0,0,155.0,0,20.0,17.0,20.0,0,17.0,0
IRBTotalRugby,rugby,composer,6.0,1,0.383084577114,0.089552238806,0.293532338308,0.00561294442562,18.0,0,59.0,0,0.109452736318,0.00497512437811,0.10447761194,0.0187794238277,1.0,43.0,1.0,0,43.0,0,17.0,9.0,17.0,0,9.0,0
matt9dawson,rugby,composer,6.0,1,0.278606965174,0.1592039801,0.119402985075,0.0102778486167,32.0,0,24.0,0,0.194029850746,0.0995024875622,0.0945273631841,0.00528555145612,206.0,136.0,206.0,0,136.0,0,27.0,10.0,27.0,0,10.0,0
QantasWallabies,rugby,composer,6.0,1,0.353233830846,0.109452736318,0.243781094527,0.0269994110143,22.0,0,49.0,0,0.0696517412935,0.0248756218905,0.044776119403,0.00290645998504,18.0,33.0,18.0,0,33.0,0,30.0,28.0,30.0,0,28.0,0
jonathancrehan,rugby,composer,6.0,1,0.258706467662,0.129353233831,0.129353233831,0.00105279223526,26.0,0,26.0,0,0.0497512437811,0.0149253731343,0.0348258706468,0.00251297305118,10.0,16.0,10.0,0,16.0,0,1.0,0,1.0,0,0,0
evanziporyn,rugby,composer,6.0,1,0.248756218905,0.199004975124,0.0497512437811,0.000177085366054,40.0,0,10.0,0,0.0298507462687,0.0248756218905,0.00497512437811,7.61282664268e-06,10.0,1.0,10.0,0,1.0,0,1.0,0,1.0,0,0,0
Matsushita_Ko,rugby,composer,6.0,1,0.00995024875622,0.00497512437811,0.00497512437811,0.0,1.0,0,1.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
adamjones3,rugby,composer,6.0,1,0.189054726368,0.0796019900498,0.109452736318,0.00140097245758,16.0,0,22.0,0,0.089552238806,0.0547263681592,0.0348258706468,0.00115406416847,19.0,18.0,19.0,0,18.0,0,5.0,0,5.0,0,0,0
vanderaanet,rugby,composer,6.0,1,0.248756218905,0.213930348259,0.0348258706468,0.000128894513057,43.0,0,7.0,0,0.243781094527,0.114427860697,0.129353233831,0.00922844958729,163.0,159.0,163.0,0,159.0,0,50.0,13.0,50.0,0,13.0,0
aaronfryklund,rugby,composer,6.0,1,0.407960199005,0.149253731343,0.258706467662,0.0099147726794,30.0,0,52.0,0,0.0199004975124,0.00995024875622,0.00995024875622,3.62769485904e-05,2.0,2.0,2.0,0,2.0,0,0,0,0,0,0,0
JohnSmit123,rugby,composer,6.0,1,0.174129353234,0.134328358209,0.0398009950249,0.00208750933033,27.0,0,8.0,0,0.114427860697,0.0547263681592,0.0597014925373,0.00411805307427,83.0,30.0,83.0,0,30.0,0,88.0,9.0,88.0,0,9.0,0
USASevensRugby,rugby,composer,6.0,1,0.238805970149,0.10447761194,0.134328358209,0.00970844717193,21.0,0,27.0,0,0.0497512437811,0.0149253731343,0.0348258706468,0.151614374096,6.0,44.0,5.0,1.0,44.0,0,21.0,0,20.0,1.0,0,0
olivep,rugby,composer,6.0,1,0.189054726368,0.134328358209,0.0547263681592,0.000168308725743,27.0,0,11.0,0,0.044776119403,0.044776119403,0.0,0.0,13.0,0,13.0,0,0,0,4.0,0,4.0,0,0,0
premrugby,rugby,composer,6.0,1,0.318407960199,0.119402985075,0.199004975124,0.0131327444611,24.0,0,40.0,0,0.0746268656716,0.0199004975124,0.0547263681592,0.00365044189599,8.0,109.0,8.0,0,109.0,0,38.0,42.0,38.0,0,42.0,0
dennistobenski,rugby,composer,6.0,1,0.557213930348,0.189054726368,0.36815920398,0.0182433386002,38.0,0,74.0,0,0.194029850746,0.10447761194,0.089552238806,0.001144753775,221.0,315.0,221.0,0,315.0,0,34.0,14.0,34.0,0,14.0,0
Paul_OConnell,rugby,composer,6.0,1,0.218905472637,0.139303482587,0.0796019900498,0.00529517981449,28.0,0,16.0,0,0.0248756218905,0.00995024875622,0.0149253731343,2.01429508936e-05,4.0,3.0,4.0,0,3.0,0,11.0,0,11.0,0,0,0
NickKennedy4,rugby,composer,6.0,1,0.164179104478,0.089552238806,0.0746268656716,0.00113822544692,18.0,0,15.0,0,0.1592039801,0.0646766169154,0.0945273631841,0.00127576070664,125.0,187.0,125.0,0,187.0,0,18.0,4.0,18.0,0,4.0,0
CrazyComposer,rugby,composer,6.0,1,0.482587064677,0.18407960199,0.298507462687,0.00347102160252,37.0,0,60.0,0,0.164179104478,0.114427860697,0.0497512437811,0.000697170203122,198.0,92.0,198.0,0,92.0,0,4.0,4.0,4.0,0,4.0,0
top14,rugby,composer,6.0,1,0.174129353234,0.0746268656716,0.0995024875622,0.00466770827335,15.0,0,20.0,0,0.00497512437811,0.00497512437811,0.0,0.0,2.0,0,2.0,0,0,0,1.0,5.0,1.0,0,5.0,0
kurtley_beale,rugby,composer,6.0,1,0.169154228856,0.10447761194,0.0646766169154,0.00168450306761,21.0,0,13.0,0,0.109452736318,0.0646766169154,0.044776119403,0.000369811958072,92.0,161.0,92.0,0,161.0,0,10.0,8.0,10.0,0,8.0,0
evankuchar,rugby,composer,6.0,1,0.462686567164,0.199004975124,0.26368159204,0.00125285361302,40.0,0,53.0,0,0.199004975124,0.0945273631841,0.10447761194,0.00239738280261,80.0,63.0,80.0,0,63.0,0,4.0,20.0,4.0,0,20.0,0
dbermel,rugby,composer,6.0,1,0.577114427861,0.268656716418,0.308457711443,0.00900335226255,54.0,0,62.0,0,0.0995024875622,0.0646766169154,0.0348258706468,0.0006820710529,34.0,17.0,34.0,0,17.0,0,9.0,0,9.0,0,0,0
HallmanComposer,rugby,composer,6.0,1,0.427860696517,0.154228855721,0.273631840796,0.00114971588582,31.0,0,55.0,0,0.238805970149,0.0746268656716,0.164179104478,0.0172899379855,74.0,140.0,74.0,0,140.0,0,2.0,44.0,2.0,0,44.0,0
Pluckbro,rugby,composer,6.0,1,0.363184079602,0.223880597015,0.139303482587,0.00215378788105,45.0,0,28.0,0,0.194029850746,0.0945273631841,0.0995024875622,0.00249812404379,45.0,66.0,45.0,0,66.0,0,3.0,3.0,3.0,0,3.0,0
ProperChurch,rugby,composer,6.0,1,0.134328358209,0.0796019900498,0.0547263681592,0.000213635800394,16.0,0,11.0,0,0.0995024875622,0.044776119403,0.0547263681592,0.00387828120188,38.0,40.0,38.0,0,40.0,0,9.0,20.0,9.0,0,20.0,0
voxshibuya,rugby,composer,6.0,1,0.238805970149,0.089552238806,0.149253731343,0.000136551935515,18.0,0,30.0,0,0.0497512437811,0.0149253731343,0.0348258706468,1.41823350779e-05,12.0,30.0,12.0,0,30.0,0,3.0,2.0,3.0,0,2.0,0
JamesOConnor832,rugby,composer,6.0,1,0.253731343284,0.154228855721,0.0995024875622,0.00282334621811,31.0,0,20.0,0,0.139303482587,0.0995024875622,0.0398009950249,0.00464366504543,127.0,88.0,127.0,0,88.0,0,25.0,29.0,25.0,0,29.0,0
PlanetRugby,rugby,composer,6.0,1,0.089552238806,0.0845771144279,0.00497512437811,0.00028745098183,17.0,0,1.0,0,0.00995024875622,0.00995024875622,0.0,0.0,2.0,0,2.0,0,0,0,5.0,0,5.0,0,0,0
alexbaranowski,rugby,composer,6.0,1,0.179104477612,0.0845771144279,0.0945273631841,0.00127390306499,17.0,0,19.0,0,0.0845771144279,0.0348258706468,0.0497512437811,0.00537257655839,32.0,282.0,32.0,0,282.0,0,6.0,3.0,6.0,0,3.0,0
PhilipSheppard,rugby,composer,6.0,1,0.169154228856,0.10447761194,0.0646766169154,0.00559728203261,21.0,0,13.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.00167513674688,16.0,17.0,16.0,0,17.0,0,7.0,5.0,7.0,0,5.0,0
cellostudio,rugby,composer,6.0,1,0.208955223881,0.0845771144279,0.124378109453,0.000298468047054,17.0,0,25.0,0,0.0199004975124,0.00995024875622,0.00995024875622,0.00224106739032,7.0,2.0,7.0,0,2.0,0,1.0,0,1.0,0,0,0
TommyBowe14,rugby,composer,6.0,1,0.298507462687,0.18407960199,0.114427860697,0.0043219585858,37.0,0,23.0,0,0.179104477612,0.0796019900498,0.0995024875622,0.00664625588435,143.0,177.0,143.0,0,177.0,0,50.0,7.0,50.0,0,7.0,0
OlliePhillips11,rugby,composer,6.0,1,0.323383084577,0.129353233831,0.194029850746,0.0099687607982,26.0,0,39.0,0,0.243781094527,0.10447761194,0.139303482587,0.044894867612,150.0,223.0,150.0,0,223.0,0,12.0,0,12.0,0,0,0
johnmrutter,rugby,composer,6.0,1,0.0696517412935,0.0597014925373,0.00995024875622,3.88685359367e-05,12.0,0,2.0,0,0.00497512437811,0.0,0.00497512437811,0.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0
CBCarey,rugby,composer,6.0,1,0.71144278607,0.34328358209,0.36815920398,0.0332214990909,69.0,0,74.0,0,0.507462686567,0.26368159204,0.243781094527,0.0281377385656,1060.0,292.0,1060.0,0,292.0,0,26.0,192.0,26.0,0,192.0,0
williamgodfree,rugby,composer,6.0,1,0.278606965174,0.139303482587,0.139303482587,0.00702781117591,28.0,0,28.0,0,0.089552238806,0.044776119403,0.044776119403,0.00196637366111,18.0,35.0,18.0,0,35.0,0,1.0,0,1.0,0,0,0
RTErugby,rugby,composer,6.0,1,0.0746268656716,0.0696517412935,0.00497512437811,1.19515784724e-05,14.0,0,1.0,0,0.00995024875622,0.0,0.00995024875622,0.0,0,8.0,0,0,8.0,0,17.0,44.0,17.0,0,44.0,0
azarova,rugby,composer,6.0,1,0.179104477612,0.0945273631841,0.0845771144279,0.000102954581373,19.0,0,17.0,0,0.0199004975124,0.00497512437811,0.0149253731343,4.4571307631e-05,1.0,4.0,1.0,0,4.0,0,0,1.0,0,0,1.0,0
GreenwoodRugby,rugby,composer,6.0,1,0.203980099502,0.179104477612,0.0248756218905,0.00175698121468,36.0,0,5.0,0,0.253731343284,0.129353233831,0.124378109453,0.0158006102669,197.0,147.0,197.0,0,147.0,0,42.0,20.0,42.0,0,20.0,0
AmerCompOrch,rugby,composer,6.0,1,0.388059701493,0.243781094527,0.144278606965,0.0109000324044,49.0,0,29.0,0,0.0547263681592,0.0398009950249,0.0149253731343,7.5852525912e-05,15.0,6.0,15.0,0,6.0,0,11.0,1.0,11.0,0,1.0,0
marctweedie,rugby,composer,6.0,1,0.318407960199,0.124378109453,0.194029850746,0.00106723857293,25.0,0,39.0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,0,0,0,0,0,0
Jamiehuwroberts,rugby,composer,6.0,1,0.378109452736,0.213930348259,0.164179104478,0.0165841715054,43.0,0,33.0,0,0.313432835821,0.1592039801,0.154228855721,0.0246811478524,159.0,159.0,159.0,0,159.0,0,20.0,7.0,20.0,0,7.0,0
clusterhocket,rugby,composer,6.0,1,0.457711442786,0.248756218905,0.208955223881,0.0129443572133,50.0,0,42.0,0,0.243781094527,0.114427860697,0.129353233831,0.00200464567011,103.0,144.0,103.0,0,144.0,0,13.0,0,13.0,0,0,0
