Project,Community,Person_ID,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_vol_in,FF_vol_out,FF_groups_in,FF_groups_out,FF_rec,FF_bin_betweeness,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_vol_in,AT_vol_out,AT_groups_in,AT_groups_out,AT_rec,AT_bin_betweeness,AT_avg_tie_strength,AT_strength_centrality_in,RT_bin_in_degree,RT_bin_out_degree,RT_vol_in,RT_vol_out
584,pregnancy,WhatToExpect,1,0.0349276840905,0.0064814259137,0.0284462581768,108.0,474.0,41,89,0.22268907563,8.82272256625e-05,0.00192042249295,0.000600132029046,0.0013202904639,23.0,51.0,6,11,0.230769230769,7.91782703923e-05,2.3125,11.5225252525,0.0,0.000420092420332,0,9.0
584,pregnancy,BabyMakingMama,1,0.0166836704075,0.0078017163776,0.00888195402989,130.0,148.0,39,47,0.654761904762,2.067604528e-05,0.00216047530457,0.000540118826142,0.00162035647843,56.0,71.0,7,16,0.125,6.12027528295e-05,3.52777777778,25.5,0.0,0.000120026405809,0,6.0
584,pregnancy,pregnancyguide,1,0.00438096381204,0.00192042249295,0.00246054131909,32.0,41.0,11,14,0.738095238095,1.10672935824e-05,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,6.00132029046e-05,0.0,1.0,0
584,pregnancy,S7PrenatalDrink,1,0.0051611354498,0.000540118826142,0.00462101662366,9.0,77.0,6,20,0.0886075949367,2.06292629873e-05,0.000660145231951,0.0,0.000660145231951,0,11.0,0,7,0.0,0.0,1.0,0,0.000120026405809,0.000720158434856,2.0,19.0
584,pregnancy,HPP_SF,1,0.00558122787013,0.00108023765228,0.00450099021785,18.0,75.0,8,28,0.148148148148,3.45040289101e-07,0.00108023765228,6.00132029046e-05,0.00102022444938,1.0,25.0,1,14,0.0588235294118,3.18616967279e-08,1.44444444444,0.83,6.00132029046e-05,0.000300066014523,1.0,5.0
584,pregnancy,pregnancynews,1,0.00174038288423,0.000300066014523,0.00144031686971,5.0,24.0,3,3,0.115384615385,2.01417497415e-05,0.000240052811619,0.0,0.000240052811619,0,4.0,0,3,0.0,2.13991858936e-07,1.0,0,0.0,0.000240052811619,0,4.0
584,pregnancy,pregnancytv,1,0.000180039608714,6.00132029046e-05,0.000120026405809,1.0,2.0,1,2,0.5,9.52446366415e-09,0.000960211246474,0.0,0.000960211246474,0,191.0,0,11,0.0,0.0,11.9375,0,0.0,0.0,0,0
584,pregnancy,LamazeAdvocates,1,0.00300066014523,0.00114025085519,0.00186040929004,19.0,31.0,8,10,0.25,1.15913626156e-06,0.00108023765228,0.000240052811619,0.000840184840665,4.0,15.0,3,11,0.2,9.65614130384e-05,1.05555555556,2.37434343434,6.00132029046e-05,0.000120026405809,2.0,2.0
584,pregnancy,Babiesonline,2,0.0153033667407,0.00786172958051,0.00744163716018,131.0,124.0,35,35,0.834532374101,1.31538841996e-05,0.00234051491328,0.00090019804357,0.00144031686971,57.0,395.0,6,5,0.21875,0.000181834318881,11.5897435897,31.58,0.000420092420332,0.0,11.0,0
584,pregnancy,KeepEmCookin,1,0.00594130708756,0.00222048850747,0.00372081858009,37.0,62.0,15,23,0.434782608696,1.13048040878e-06,0.000720158434856,0.000240052811619,0.000480105623237,9.0,14.0,4,8,0.0909090909091,7.16342633978e-05,1.91666666667,3.94,6.00132029046e-05,0.00108023765228,1.0,20.0
584,pregnancy,HeidiMurkoff,1,0.0128428254216,0.00426093740623,0.00858188801536,71.0,143.0,28,42,0.38961038961,0.000379400402269,0.00414091100042,0.00162035647843,0.00252055452199,77.0,71.0,14,25,0.0454545454545,5.28448209566e-05,2.14492753623,31.7002020202,6.00132029046e-05,0.000360079217428,1.0,12.0
584,psychology_mentalhealth,PsychToday,2,0.0127828122187,0.00996219168217,0.00282062053652,166.0,47.0,64,23,0.0867346938776,8.01997919221e-05,0.00876192762408,0.00666146552241,0.00210046210166,384.0,69.0,49,22,0.0503597122302,0.000399714302844,3.10273972603,131.083535354,0.00246054131909,0.000480105623237,88.0,9.0
584,psychology_mentalhealth,PsychCentral,1,0.0275460601332,0.0139830762768,0.0135629838564,233.0,226.0,63,70,0.588235294118,5.99830148263e-05,0.0038408449859,0.0038408449859,0.0,165.0,0,29,0,0.0,3.67262752691e-05,2.578125,79.2371717172,0.000360079217428,0.000180039608714,23.0,3.0
584,psychology_mentalhealth,PsychNews,1,0.0026405809278,0.0026405809278,0.0,44.0,0,18,0,0.0,1.06328510599e-06,0.000360079217428,0.000360079217428,0.0,9.0,0,3,0,0.0,0.0,1.5,3.52434343434,0.000600132029046,0.0,18.0,0
584,psychology_mentalhealth,PsychologyNow,1,0.0315069315249,0.0148232611174,0.0166836704075,247.0,278.0,68,69,0.79180887372,7.647211617e-05,0.000420092420332,0.000420092420332,0.0,9.0,0,5,0,0.0,0.0,1.28571428571,3.19,0.000360079217428,0.0,6.0,0
584,psychology_mentalhealth,SocialPsych,2,0.00240052811619,0.00240052811619,0.0,40.0,0,14,0,0.0,6.59314203236e-07,0.000180039608714,0.000180039608714,0.0,19.0,0,2,0,0.0,0.0,6.33333333333,6.82,0.000540118826142,0.0,12.0,0
584,psychology_mentalhealth,psypress,2,0.00744163716018,0.00318069975395,0.00426093740623,53.0,71.0,22,24,0.252525252525,6.25282358944e-05,0.00312068655104,0.000600132029046,0.00252055452199,14.0,72.0,7,15,0.130434782609,0.000243519189647,1.65384615385,5.16676767677,0.000720158434856,0.000480105623237,26.0,8.0
584,psychology_mentalhealth,Psych_Studies,1,0.00144031686971,0.00144031686971,0.0,24.0,0,10,0,0.0,2.95935622844e-07,6.00132029046e-05,6.00132029046e-05,0.0,5.0,0,1,0,0.0,0.0,5.0,2.1,0.0,0.0,0,0
584,psychology_mentalhealth,PsychScience,2,0.00888195402989,0.00438096381204,0.00450099021785,73.0,75.0,32,28,0.184,2.50028381474e-06,0.00414091100042,0.000840184840665,0.00330072615976,32.0,247.0,5,23,0.0298507462687,0.000135991176495,4.04347826087,11.83,0.000720158434856,0.000240052811619,23.0,5.0
584,psychology_mentalhealth,ResearchDigest,2,0.00576126747885,0.00528116185561,0.000480105623237,88.0,8.0,28,7,0.0549450549451,4.02442900659e-06,0.00528116185561,0.00222048850747,0.00306067334814,165.0,220.0,10,22,0.313432835821,0.000277305649284,4.375,87.6008080808,0.00270059413071,0.000180039608714,211.0,3.0
584,psychology_mentalhealth,PsychBrownBag,1,0.0133229310448,0.00534117505851,0.00798175598632,89.0,133.0,29,47,0.441558441558,1.91202918493e-05,0.000660145231951,0.000240052811619,0.000420092420332,4.0,12.0,3,6,0.222222222222,2.77177481792e-05,1.45454545455,2.12,0.000120026405809,0.0,2.0,0
584,psychology_mentalhealth,NIMHgov,2,0.0127828122187,0.0121226669867,0.000660145231951,202.0,11.0,55,6,0.0390243902439,4.98301794612e-07,0.000960211246474,0.000960211246474,0.0,42.0,0,8,0,0.0,2.75801487914e-05,2.625,20.4304040404,0.000840184840665,0.000420092420332,86.0,21.0
584,psychology_mentalhealth,NewPsychologist,2,0.0185440796975,0.00852187481246,0.0100222048851,142.0,167.0,54,66,0.67027027027,4.69957161052e-05,0.000720158434856,0.000720158434856,0.0,25.0,0,11,0,0.0,0.0,2.08333333333,10.6578787879,0.000180039608714,0.0,4.0,0
584,psychology_mentalhealth,psydir,2,0.0253255716258,0.0117625877693,0.0135629838564,196.0,226.0,76,80,0.635658914729,3.71287827311e-05,0.000360079217428,0.000360079217428,0.0,8.0,0,6,0,0.0,0.0,1.33333333333,1.99,0.000240052811619,0.0,6.0,0
584,psychology_mentalhealth,APAHelpCenter,1,0.00624137310208,0.00336073936266,0.00288063373942,56.0,48.0,21,14,0.195402298851,1.87585487647e-06,0.00444097701494,0.000600132029046,0.0038408449859,28.0,159.0,6,25,0.0724637681159,0.000102958531324,2.52702702703,15.1647474747,0.000540118826142,0.00138030366681,28.0,33.0
584,psychology_mentalhealth,mediapsychology,1,0.00870191442117,0.00456100342075,0.00414091100042,76.0,69.0,34,35,0.666666666667,8.64236857007e-06,0.00180039608714,0.000180039608714,0.00162035647843,3.0,28.0,3,16,0.0,8.3691458235e-05,1.03333333333,1.73,0.000240052811619,0.0,4.0,0
584,psychology_mentalhealth,ChildPsychology,3,0.00570125427594,0.00570125427594,0.0,95.0,0,29,0,0.0,0.0,0.000300066014523,0.000300066014523,0.0,6.0,0,4,0,0.0,0.0,1.2,3.18,0.000240052811619,0.0,10.0,0
584,psychology_mentalhealth,toddkashdan,1,0.0229250435096,0.0109224029286,0.0120026405809,182.0,200.0,72,79,0.618644067797,4.22011553308e-05,0.00372081858009,0.00090019804357,0.00282062053652,129.0,203.0,10,29,0.169811320755,0.00032912833633,5.35483870968,66.53,0.000540118826142,6.00132029046e-05,28.0,1.0
584,psychology_mentalhealth,PsyBlog,1,0.00270059413071,0.0025805677249,0.000120026405809,43.0,2.0,24,2,0.0,1.12749410183e-06,0.00204044889876,0.00192042249295,0.000120026405809,82.0,2.0,18,2,0.0,7.32610816327e-07,2.47058823529,40.5274087817,0.000420092420332,0.0,9.0,0
584,psychology_mentalhealth,psych101,1,0.0109224029286,0.00312068655104,0.0078017163776,52.0,130.0,19,34,0.338235294118,4.39749391926e-05,0.000240052811619,0.000180039608714,6.00132029046e-05,5.0,4.0,3,1,0.0,0.0,2.25,2.22,0.000120026405809,0.0,2.0,0
584,psychology_mentalhealth,quippdPsych,1,0.00798175598632,0.00402088459461,0.00396087139171,67.0,66.0,40,39,0.564705882353,6.73189713042e-06,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.0,1.0,0.23,0.000120026405809,0.0,2.0,0
584,psychology_mentalhealth,WBPsychology,1,0.00588129388465,0.00198043569585,0.0039008581888,33.0,65.0,14,21,0.240506329114,3.86796021822e-05,0.000720158434856,6.00132029046e-05,0.000660145231951,1.0,16.0,1,9,0.0,1.27286345677e-05,1.41666666667,0.64,0.000240052811619,0.0,9.0,0
584,psychology_mentalhealth,pospsych,1,0.000960211246474,0.000960211246474,0.0,16.0,0,12,0,0.0,0.0,0.000240052811619,0.000240052811619,0.0,26.0,0,4,0,0.0,0.0,6.5,15.3,0.0,0.0,0,0
584,psychology_mentalhealth,PsychTimes,1,0.0289263638,0.00786172958051,0.0210646342195,131.0,351.0,42,71,0.299191374663,0.000181163508607,0.00204044889876,0.000480105623237,0.00156034327552,10.0,106.0,6,14,0.133333333333,7.7975699845e-05,3.41176470588,4.49,0.000360079217428,0.000180039608714,16.0,3.0
584,psychology_mentalhealth,DrMarsha,2,0.0430894796855,0.0210046210166,0.0220848586689,350.0,368.0,70,72,0.705463182898,0.00082393950368,0.00360079217428,0.0013202904639,0.00228050171038,89.0,135.0,10,19,0.111111111111,0.000236312138381,3.73333333333,38.0881818182,0.0026405809278,0.0,108.0,0
584,psychology_mentalhealth,DrDavidBallard,2,0.0573726219768,0.019504290944,0.0378683310328,325.0,631.0,54,85,0.367668097282,0.00062215413783,0.0101422312909,0.00246054131909,0.00768168997179,183.0,1151.0,16,34,0.104575163399,0.000394555491249,7.89349112426,59.7023232323,0.001260277261,0.000420092420332,62.0,17.0
584,psychology_mentalhealth,drkkolmes,1,0.00972213887055,0.00702154473984,0.00270059413071,117.0,45.0,39,14,0.132867132867,1.85327652992e-05,0.00420092420332,0.00078017163776,0.00342075256556,61.0,145.0,8,26,0.111111111111,0.000137325248305,2.94285714286,34.2178787879,0.000600132029046,0.000600132029046,19.0,29.0
584,psychology_mentalhealth,MentalHealthAm,1,0.0149432875233,0.00306067334814,0.0118826141751,51.0,198.0,28,43,0.185714285714,2.22665838104e-05,0.00222048850747,0.000540118826142,0.00168036968133,29.0,135.0,7,10,0.0,5.55385696323e-06,4.43243243243,14.3498989899,0.000600132029046,0.000540118826142,11.0,9.0
584,psychology_mentalhealth,RichardWiseman,3,0.0137430234652,0.0125427594071,0.00120026405809,209.0,20.0,67,6,0.0504587155963,1.92470116849e-05,0.00816179559503,0.00600132029046,0.00216047530457,331.0,129.0,31,15,0.162393162393,0.000731947312655,3.38235294118,98.6162358277,0.00270059413071,0.000660145231951,94.0,15.0
584,psychology_mentalhealth,DocJohnG,1,0.0205845285963,0.00966212566765,0.0109224029286,161.0,182.0,50,56,0.689655172414,3.11996278845e-05,0.00306067334814,0.000660145231951,0.00240052811619,30.0,85.0,4,21,0.159090909091,0.000143011887126,2.25490196078,15.1993939394,0.000420092420332,0.000420092420332,9.0,8.0
584,psychology_mentalhealth,psychologyworld,1,0.000360079217428,0.000360079217428,0.0,6.0,0,6,0,0.0,0.0,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.0,1.0,0.06,0.0,0.0,0,0
584,psychology_mentalhealth,PsychDigest,1,0.0161435515813,0.00894196723279,0.00720158434856,149.0,120.0,49,43,0.758169934641,1.71483110985e-05,0.00114025085519,0.000360079217428,0.00078017163776,17.0,18.0,6,8,0.1875,6.27461309868e-05,1.84210526316,2.68,0.000840184840665,0.000120026405809,27.0,2.0
584,psychology_mentalhealth,TherapyOnline,1,0.0691352097461,0.0303066674668,0.0388285422793,505.0,647.0,98,119,0.758778625954,0.000256491827492,0.00546120146432,0.00078017163776,0.00468102982656,33.0,239.0,9,32,0.0833333333333,9.55226999017e-05,2.98901098901,15.4358585859,0.000180039608714,0.00234051491328,4.0,45.0
584,psychology_mentalhealth,PsyPost,1,0.0127227990158,0.00630138630499,0.0064214127108,105.0,107.0,58,61,0.827586206897,1.61321439167e-05,0.000180039608714,0.000180039608714,0.0,4.0,0,3,0,0.0,0.0,1.33333333333,1.16,0.000240052811619,0.0,39.0,0
584,psychology_mentalhealth,ChildPsych,2,0.0120626537838,0.00738162395727,0.00468102982656,123.0,78.0,34,26,0.248447204969,1.38756955325e-05,0.0039008581888,0.00078017163776,0.00312068655104,90.0,378.0,4,13,0.160714285714,3.18251223297e-05,7.2,46.62,0.00108023765228,0.000300066014523,77.0,5.0
584,psychology_mentalhealth,APAPsycNET,1,0.00276060733361,0.00120026405809,0.00156034327552,20.0,26.0,11,14,0.121951219512,1.96400371318e-06,0.000180039608714,0.000180039608714,0.0,3.0,0,3,0,0.0,0.0,1.0,1.53595959596,0.0,0.0,0,0
584,psychology_mentalhealth,moritherapy,1,0.0214847266399,0.00720158434856,0.0142831422913,120.0,238.0,50,70,0.387596899225,0.000112023611522,0.00366080537718,0.00108023765228,0.0025805677249,47.0,78.0,14,25,0.12962962963,0.000248331568114,2.04918032787,13.02,0.000180039608714,0.00198043569585,7.0,37.0
584,psychology_mentalhealth,MadPsych,1,0.0116425613635,0.00414091100042,0.00750165036308,69.0,125.0,29,39,0.416058394161,1.97647870159e-05,0.00294064694233,0.000300066014523,0.0026405809278,32.0,121.0,4,22,0.0888888888889,5.21330980981e-05,3.12244897959,17.1357575758,0.000180039608714,0.000120026405809,4.0,4.0
584,psychology_mentalhealth,DrSteveWright,1,0.0277861129448,0.0133229310448,0.0144631819,222.0,241.0,70,73,0.889795918367,1.06684784578e-05,0.000420092420332,0.000180039608714,0.000240052811619,4.0,4.0,3,4,0.166666666667,2.49402764524e-05,1.14285714286,1.36,6.00132029046e-05,0.000120026405809,6.0,4.0
584,psychology_mentalhealth,AboutPsychology,1,0.0165036307988,0.00444097701494,0.0120626537838,74.0,201.0,40,70,0.303317535545,6.74425448975e-05,0.00120026405809,0.000300066014523,0.00090019804357,11.0,16.0,3,9,0.0526315789474,4.93636493516e-05,1.35,3.60428571428,0.0,0.0,0,0
584,psychology_mentalhealth,jonmsutton,1,0.00318069975395,0.00174038288423,0.00144031686971,29.0,24.0,6,6,0.232558139535,4.20268115176e-07,0.00330072615976,0.00120026405809,0.00210046210166,100.0,344.0,6,17,0.195652173913,0.000109625222528,8.07272727273,47.51,0.00120026405809,0.000720158434856,79.0,16.0
584,psychology_mentalhealth,Good_Therapy,1,0.00570125427594,0.00300066014523,0.00270059413071,50.0,45.0,21,16,0.55737704918,2.00822099849e-06,0.00186040929004,0.000300066014523,0.00156034327552,22.0,47.0,4,16,0.148148148148,0.000114144252786,2.22580645161,9.65448979592,0.000180039608714,0.000240052811619,4.0,5.0
584,psychology_mentalhealth,PsychologyLife,1,0.00618135989918,0.00252055452199,0.00366080537718,42.0,61.0,27,33,0.584615384615,1.49382194238e-06,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0
584,psychology_mentalhealth,PsychContext,1,0.0064814259137,0.00102022444938,0.00546120146432,17.0,91.0,13,39,0.102040816327,3.4031460429e-06,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0.0,1.0,0,0.0,6.00132029046e-05,0,1.0
584,psychology_mentalhealth,DrMelanieG,1,0.0690751965432,0.0255656244374,0.0435095721059,426.0,725.0,85,99,0.534666666667,0.000209260014156,0.00846186160955,0.00546120146432,0.00300066014523,341.0,96.0,35,25,0.175,0.000994899152133,3.09929078014,177.029109462,0.000360079217428,0.0147632479145,14.0,640.0
584,psychology_mentalhealth,mnt_psychology,1,0.000840184840665,0.000840184840665,0.0,14.0,0,11,0,0.0,0.0,0.000360079217428,0.000360079217428,0.0,10.0,0,5,0,0.0,0.0,1.66666666667,3.15,0.000240052811619,0.0,8.0,0
584,psychology_mentalhealth,CognitiveTherap,1,0.0162035647843,0.00786172958051,0.00834183520374,131.0,139.0,45,49,0.901408450704,2.21203212601e-05,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.0,1.0,0.66,0.000480105623237,0.0,9.0,0
584,psychology_mentalhealth,PsychologyHelp,1,0.00276060733361,0.000960211246474,0.00180039608714,16.0,30.0,7,14,0.277777777778,1.33031606676e-06,0.00078017163776,0.0,0.00078017163776,0,17.0,0,5,0.0,2.76057057926e-07,1.30769230769,0,0.0,6.00132029046e-05,0,1.0
584,psychology_mentalhealth,SignalPatterns,1,0.0120626537838,0.0052211486527,0.00684150513113,87.0,114.0,52,55,0.534351145038,1.22907053327e-05,0.00204044889876,0.000360079217428,0.00168036968133,16.0,193.0,6,19,0.172413793103,7.10260060069e-05,6.14705882353,8.6,0.000240052811619,0.000540118826142,19.0,12.0
584,psychology_mentalhealth,APAPsychiatric,1,0.0170437496249,0.00276060733361,0.0142831422913,46.0,238.0,15,44,0.159183673469,2.27142190333e-05,0.00240052811619,0.000240052811619,0.00216047530457,6.0,74.0,3,17,0.0526315789474,1.37617070583e-05,2.0,2.7,0.000120026405809,0.0013202904639,2.0,57.0
584,psychology_mentalhealth,PsychologyNews,1,0.000600132029046,0.000600132029046,0.0,10.0,0,8,0,0.0,0.0,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.0,1.0,0.3,0.0,0.0,0,0
584,psychology_mentalhealth,DrFinnerty,1,0.0142231290884,0.00570125427594,0.00852187481246,95.0,142.0,36,48,0.302197802198,2.14842840007e-05,0.00276060733361,0.000360079217428,0.00240052811619,14.0,80.0,5,24,0.121951219512,4.99728086508e-05,2.04347826087,6.77,6.00132029046e-05,0.001260277261,2.0,25.0
584,psychology_mentalhealth,NewMindMirror,1,0.108083778431,0.0592930444698,0.0487907339615,988.0,813.0,139,132,0.788480635551,0.00114376381764,0.00312068655104,0.00102022444938,0.00210046210166,37.0,223.0,12,18,0.04,7.04502074108e-05,5.0,10.7322222222,0.000480105623237,0.00138030366681,28.0,42.0
584,psychology_mentalhealth,healthyplace,1,0.0312668787133,0.0153033667407,0.0159635119726,255.0,266.0,72,74,0.860714285714,4.53214458125e-05,0.00156034327552,0.000960211246474,0.000600132029046,39.0,20.0,10,7,0.181818181818,1.46278871091e-05,2.26923076923,16.6055555556,0.000240052811619,0.000600132029046,4.0,18.0
584,psychology_mentalhealth,EmotionalLife,1,0.0105023105083,0.00282062053652,0.00768168997179,47.0,128.0,22,33,0.206896551724,2.94937800172e-05,0.000960211246474,0.000120026405809,0.000840184840665,3.0,16.0,2,11,0.142857142857,2.06359059121e-06,1.1875,1.07,0.0,6.00132029046e-05,0,1.0
584,psychology_mentalhealth,psychfeed,1,0.00762167676889,0.00312068655104,0.00450099021785,52.0,75.0,26,30,0.494117647059,1.31419581378e-05,0.000420092420332,0.000300066014523,0.000120026405809,11.0,47.0,4,2,0.0,5.83537086579e-08,8.28571428571,5.52,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,psychology_mentalhealth,PsychologyView,1,0.0013202904639,0.0013202904639,0.0,22.0,0,12,0,0.0,0.0,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.0,1.0,0.36,0.000180039608714,0.0,3.0,0
584,psychology_mentalhealth,DeborahSerani,1,0.00984216527636,0.00504110904399,0.00480105623237,84.0,80.0,30,28,0.929411764706,2.90764787855e-05,0.00282062053652,0.000660145231951,0.00216047530457,27.0,96.0,7,17,0.175,0.000138237340004,2.6170212766,10.9642857143,0.000360079217428,0.000300066014523,6.0,5.0
584,psychology_mentalhealth,greythinking,1,0.00438096381204,0.00378083178299,0.000600132029046,63.0,10.0,33,10,0.0735294117647,8.12487466293e-07,0.00078017163776,0.000240052811619,0.000540118826142,12.0,17.0,4,6,0.0833333333333,7.42018089682e-06,2.23076923077,5.86,6.00132029046e-05,0.0,1.0,0
584,psychology_mentalhealth,Rethink_,1,0.0123027065955,0.00426093740623,0.00804176918922,71.0,134.0,28,49,0.322580645161,4.42194595419e-05,0.00282062053652,0.000960211246474,0.00186040929004,29.0,115.0,8,12,0.175,4.83980576089e-05,3.06382978723,10.5061678005,0.000360079217428,0.000540118826142,10.0,13.0
584,psychology_mentalhealth,currentpsych,1,0.00360079217428,0.00156034327552,0.00204044889876,26.0,34.0,13,13,0.395348837209,1.23760169667e-06,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.000120026405809,0.0,3.0,0
584,psychology_mentalhealth,jolanza,1,0.0198043569585,0.0105023105083,0.00930204645022,175.0,155.0,53,50,0.843575418994,4.47202208964e-05,0.00180039608714,0.000300066014523,0.00150033007262,14.0,66.0,5,18,0.111111111111,2.19678001459e-05,2.66666666667,6.23,0.000180039608714,0.000120026405809,4.0,2.0
584,psychology_mentalhealth,PsychFoundation,1,0.00312068655104,0.00150033007262,0.00162035647843,25.0,27.0,12,10,0.238095238095,6.68992520494e-08,0.00120026405809,0.000300066014523,0.00090019804357,21.0,20.0,4,9,0.0526315789474,3.31546449218e-06,2.05,10.09,0.000240052811619,0.000240052811619,4.0,9.0
584,psychology_mentalhealth,DrKathleenYoung,1,0.00474104302947,0.0025805677249,0.00216047530457,43.0,36.0,21,21,0.128571428571,2.41961423952e-06,0.00102022444938,0.000420092420332,0.000600132029046,7.0,27.0,6,8,0.214285714286,3.28781453611e-05,2.0,3.66,0.000300066014523,0.00078017163776,6.0,32.0
584,psychology_mentalhealth,APAHealthyMinds,1,0.020164436176,0.0039008581888,0.0162635779872,65.0,271.0,20,44,0.2,2.93368715694e-05,0.00408089779752,0.000360079217428,0.00372081858009,22.0,104.0,3,21,0.0793650793651,1.28172754636e-05,1.85294117647,11.23,6.00132029046e-05,0.00252055452199,1.0,82.0
